Episode,Timestep,ButtonData,GRUOutput,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount
251,25,0,0.74,26,4802,291,10
252,22,0,0.91,26,4819,292,10
252,29,0,0.81,26,4825,293,10
253,17,0,0.87,26,4833,294,10
253,18,0,0.9,26,4833,295,10
253,27,0,0.81,26,4841,296,10
257,27,0,1.05,26,4924,297,10
257,28,0,0.81,26,4924,298,10
257,29,0,0.82,26,4924,299,10
257,30,0,0.83,26,4924,300,10
258,28,0,0.71,26,4942,301,10
258,30,0,1.05,26,4943,302,10
259,12,0,0.72,26,4945,303,10
259,14,0,0.71,26,4946,304,10
259,15,0,0.87,26,4946,305,10
259,16,0,0.85,26,4946,306,10
259,17,0,0.9,26,4946,307,10
259,18,0,0.79,26,4946,308,10
259,19,0,1.07,26,4946,309,10
259,23,0,0.94,26,4949,310,10
259,27,1,0.53,26,4952,310,11
261,21,0,0.82,27,4979,311,11
261,30,1,0.42,27,4987,311,12
263,24,0,0.71,27,5022,312,12
263,25,0,0.92,27,5022,313,12
264,24,0,0.75,27,5041,314,12
265,19,0,0.88,27,5056,315,12
266,20,0,0.7,27,5077,316,12
266,23,0,0.85,27,5079,317,12
267,14,0,0.91,27,5090,318,12
267,15,0,0.8,27,5090,319,12
267,18,0,0.73,27,5092,320,12
268,18,0,0.9,28,5102,321,12
268,22,0,0.73,28,5105,322,12
268,26,0,0.88,28,5108,323,12
268,27,0,0.91,28,5108,324,12
269,28,0,0.83,28,5129,325,12
269,30,0,0.87,28,5130,326,12
270,10,0,0.85,28,5130,327,12
270,11,0,0.89,28,5130,328,12
270,24,1,0.48,28,5142,328,13
271,23,0,0.89,28,5155,329,13
271,26,0,0.83,28,5157,330,13
272,21,0,0.76,28,5172,331,13
273,14,0,1.08,29,5178,332,13
273,15,0,0.86,29,5178,333,13
273,16,0,1.03,29,5178,334,13
273,19,0,0.94,29,5180,335,13
273,21,0,0.77,29,5181,336,13
273,26,0,0.78,29,5185,337,13
274,16,0,0.89,29,5195,338,13
274,26,0,0.86,29,5204,339,13
274,27,0,0.84,29,5204,340,13
274,28,0,0.91,29,5204,341,13
274,30,0,0.84,29,5205,342,13
276,12,0,0.78,30,5216,343,13
277,19,0,0.72,30,5243,344,13
277,24,0,0.91,30,5247,345,13
277,25,0,0.99,30,5247,346,13
279,28,0,0.72,31,5289,347,13
280,10,0,0.88,31,5291,348,13
280,17,1,0.44,31,5297,348,14
281,23,0,0.88,31,5310,349,14
281,24,0,0.89,31,5310,350,14
281,26,0,0.73,31,5311,351,14
282,25,0,0.72,32,5329,352,14
282,28,0,0.72,32,5331,353,14
283,27,1,0.03,32,5350,353,15
285,24,0,0.74,32,5385,354,15
285,26,0,0.7,32,5386,355,15
286,16,0,0.79,32,5396,356,15
286,25,0,0.74,32,5404,357,15
287,21,0,0.74,32,5420,358,15
288,30,0,0.94,32,5449,359,15
289,18,0,0.75,32,5457,360,15
289,19,0,0.76,32,5457,361,15
291,18,0,0.81,34,5486,362,15
291,19,0,0.93,34,5486,363,15
293,16,0,0.95,35,5510,364,15
293,18,0,0.87,35,5511,365,15
293,19,0,1.04,35,5511,366,15
293,20,0,0.88,35,5511,367,15
295,15,0,1.07,37,5526,368,15
295,17,0,0.83,37,5527,369,15
295,21,0,0.81,37,5530,370,15
296,15,0,0.82,37,5544,371,15
296,21,0,0.78,37,5549,372,15
296,26,0,0.79,37,5553,373,15
296,27,0,0.97,37,5553,374,15
296,28,0,0.97,37,5553,375,15
297,22,0,0.74,37,5567,376,15
298,15,0,0.73,37,5580,377,15
298,19,0,0.83,37,5583,378,15
298,20,0,0.88,37,5583,379,15
299,15,0,0.76,37,5598,380,15
299,17,0,0.73,37,5599,381,15
299,25,0,0.99,37,5606,382,15
300,23,0,1.01,38,5619,383,15
300,24,0,0.71,38,5619,384,15
300,28,0,0.72,38,5622,385,15
303,15,0,0.73,38,5671,386,15
303,17,0,0.88,38,5672,387,15
303,20,0,0.9,38,5674,388,15
303,21,0,0.71,38,5674,389,15
303,27,0,0.8,38,5679,390,15
303,28,0,0.8,38,5679,391,15
304,15,0,0.7,38,5686,392,15
304,20,0,0.73,38,5690,393,15
305,14,0,0.94,38,5704,394,15
305,17,0,0.72,38,5706,395,15
305,21,0,0.72,38,5709,396,15
305,22,0,0.8,38,5709,397,15
306,14,0,0.73,38,5721,398,15
306,20,0,0.74,38,5726,399,15
306,21,0,0.79,38,5726,400,15
308,15,0,0.84,38,5761,401,15
309,18,0,0.75,39,5769,402,15
309,19,0,0.74,39,5769,403,15
314,16,0,0.72,41,5855,404,15
315,24,0,0.76,41,5883,405,15
317,13,0,1.08,42,5910,406,15
317,14,0,0.88,42,5910,407,15
317,16,0,0.8,42,5911,408,15
317,20,0,0.9,42,5914,409,15
317,22,0,0.85,42,5915,410,15
317,23,0,0.75,42,5915,411,15
