Rewardlist,,ButtonData,Zposition(Inches),Zposition(mm),
0.229395873874425,0.675325212213099,0,11.3468754739732,288.210637038918,282.231383140643
1,0.675325212213099,1,11.0128722187102,279.726954355239,282.22456794188
1,0.675325212213099,1,11.0127560599893,279.724003923729,282.219176698848
0.28303304321766,0.660985873077452,0,11.2926023649663,286.832100070143,282.363177426061
0.439474200475216,0.662173742663205,0,11.1341278434336,282.806847223214,282.332092394932
0,0.642173742663205,0,11.1263475557774,282.609227916747,282.382054227255
0.458776494583487,0.631349272554874,0,11.1171205640525,282.374862326933,282.426361959921
0.115245877569913,0.626490130330801,0,11.4577143600732,291.02594474586,282.548112857271
0.289041617050767,0.612270962671816,0,11.2870044532776,286.689913113251,282.684402527425
1,0.612270962671816,1,11.0182577594042,279.863747088866,282.681808531883
1,0.629281694256544,1,11.0047669212997,279.521079801012,282.469665949827
1,0.629281694256544,1,11.0197654761344,279.902043093814,282.471111959291
0.365915223845841,0.632242826448321,0,11.2072585581124,284.664367376054,282.395540381464
1,0.632242826448321,1,11.0243273458987,280.017914585828,282.416255986942
1,0.632242826448321,1,11.0211535141826,279.937299260237,282.430432959358
1,0.632242826448321,1,11.0035853876442,279.491068846162,282.43573717956
0.301088097727298,0.628161196728885,0,11.2723402947605,286.317443486916,282.538282853946
1,0.648161196728885,1,11.0124639032066,279.716583141447,282.509720888793
0.472046748450399,0.637602131697893,0,11.1010871406138,281.96761337159,282.559421652631
1,0.637602131697893,1,11.0024601733685,279.462488403559,282.563642259806
0.153178153190018,0.631007789381981,0,11.421871768108,290.115542909943,282.732510654294
0.541091961452365,0.631258457554937,0,11.0338887339413,280.260773842109,282.725856984205
0.440091367012263,0.630930068637848,0,11.1338321666896,282.799337033917,282.734224884803
0.260358626243473,0.625906520757556,0,11.3118682861418,287.321454468001,282.860434808037
0.526973396927119,0.627337338067949,0,11.0467893918782,280.588450553707,282.823180096795
1,0.64455417511636,1,11.0172944633454,279.839279368973,282.6103067614
0.517978722643852,0.646689055073559,0,11.0574267147392,280.858638554376,282.556257240331
0.498907572656869,0.636667206526697,0,11.07477425704,281.299266128817,282.586131104424
1,0.649535014133632,1,11.0213248189628,279.941650401655,282.487835839553
0.177130316093564,0.633077620455504,0,11.3954532856971,289.444513456706,282.683136524086
1,0.653077620455504,1,11.0045580702662,279.515774984763,282.53807185339
1,0.653077620455504,1,11.0150487280756,279.782237693121,282.538868171874
0.502418147331477,0.643125983402133,0,11.073747601679,281.273189082646,282.567659615033
0.505052251657844,0.645212452159107,0,11.0685885118246,281.142148200345,282.51362559118
1,0.645212452159107,1,11.0106898427427,279.671522005664,282.506024206728
0.330810650420188,0.631828665167511,0,11.2445396409035,285.611306878948,282.616356040065
0.456598811897635,0.620960641405463,0,11.1156281004876,282.336953752385,282.674058135738
0.287612512788176,0.606712891661227,0,11.2882106266618,286.720549917209,282.811793219308
1,0.618713498151183,1,11.0239659632117,280.008735465576,282.734785764814
0,0.598713498151183,0,11.396650072518,289.474911841957,282.934974628905
0.294550356388092,0.584604505278945,0,11.2773069600672,286.443596785706,283.072931441873
1,0.584604505278945,1,11.0071745747864,279.582234199575,283.074240956626
1,0.584604505278945,1,11.0178975500375,279.854597770953,283.071427019827
0.346305519789459,0.585976398438215,0,11.2259354724407,285.138760999994,283.035691631801
1,0.601913940774322,1,11.0206489864051,279.92448425469,282.857335960881
0.539764936065673,0.605105771225631,0,11.0347393912405,280.282380537508,282.775783649768
1,0.605105771225631,1,11.0192691615999,279.889436704637,282.772272934295
1,0.618181326944828,1,11.0021832697511,279.455455051677,282.657338427803
1,0.631241207103312,1,11.0182894390553,279.864551752005,282.5499802718
1,0.646656809587062,1,11.0036428803444,279.492529160748,282.375928058557
0.373554713052512,0.649539986370623,0,11.2019422433227,284.529332980397,282.302301977386
0.430061824125053,0.638141222853124,0,11.1447229267597,283.075962339697,282.369282137075
0.440195792528987,0.626945138703704,0,11.1341419232786,282.807204851276,282.430946155626
0.093771767377852,0.623159913186908,0,11.4814224723309,291.628130797206,282.526866770167
0.18182007778287,0.618006830733061,0,11.3912809583098,289.338536341068,282.657500552525
1,0.638006830733061,1,10.9916726654947,279.188485703565,282.589085708261
1,0.648831300841391,1,10.9996054848045,279.389979314035,282.529388048003
0.425733445122837,0.65504105219245,0,11.1475259892255,283.147160126328,282.371812355612
0.376004606074094,0.656780311972916,0,11.1980057533383,284.429346134794,282.326601016043
0.412913746294379,0.645038586898804,0,11.1606542713225,283.480618491591,282.398938444098
1,0.645038586898804,1,11.0054662202656,279.538841994747,282.399293687972
1,0.645038586898804,1,11.0205985336274,279.923202754136,282.399716881179
0.443457623276114,0.646589434887409,0,11.1282577214092,282.657746123794,282.359584456134
0.24813380086422,0.631552110904694,0,11.3251467532516,287.658727532589,282.512400715069
0,0.611552110904694,0,11.1765234299034,283.883695119546,282.591328632255
0.182389138182996,0.595199893668354,0,11.3931031249106,289.384819372729,282.789203642786
0.392134241786598,0.59702081654954,0,11.1833462881029,284.056995717813,282.743994687404
0.210088886484504,0.58122259427923,0,11.3617461368829,288.588351876826,282.921430062112
0,0.571781659310222,0,11.3694771450818,288.784719485077,283.057772184382
0.225376078140735,0.556289180873036,0,11.3519430448353,288.339353338817,283.235309483087
1,0.573225617809236,1,11.0036405337036,279.492469556071,283.022848016009
0.413879388993978,0.570681366360068,0,11.1605979519427,283.479187979344,283.087216298754
0.31500837110281,0.568179706441879,0,11.2573628596932,285.937016636207,283.1499698908
0.536264921274782,0.573697832342505,0,11.0376445325822,280.356171127587,283.010664223992
0.478414358329772,0.572726651570558,0,11.0949706213027,281.812253781089,283.035140288539
0.350913149049877,0.559744914551556,0,11.2222219133347,285.044436598702,283.139243433134
0.199961958003044,0.55338457925874,0,11.3747007675588,288.917399495994,283.300418651966
0.383343725255132,0.551073302310705,0,11.1918528610945,284.2730626718,283.359894582826
0.482759163817763,0.54072848558706,0,11.0915644721448,281.725737592479,283.395576326642
1,0.557185879265189,1,10.9992382355154,279.38065118209,283.19429908115
0.501894846427442,0.547223776193738,0,11.0718092763573,281.223955619475,283.228462693844
0.325144686147571,0.533726669916689,0,11.2473344901264,285.68229604921,283.346463860966
0.549545735025406,0.534669221670568,0,11.0264182028741,280.071022353001,283.322420526373
0.296265750831365,0.530493491654038,0,11.2763988100678,286.420529775721,283.427988157881
1,0.530493491654038,1,11.0126880074054,279.722275388097,283.429003225529
0.347867209258675,0.530834622830808,0,11.2243022104263,285.097276144829,283.418722610847
1,0.541702646592855,1,11.0056363517255,279.543163333827,283.362846802476
0.327532393187285,0.542501044200837,0,11.2468088425815,285.66894460157,283.341814696163
0.219163346555829,0.526884311131954,0,11.3543964578182,288.401670028581,283.509673387423
0.154922880643607,0.529982768744826,0,11.4211419628114,290.097005855408,283.522115267692
0.459265769195556,0.533277077000976,0,11.1140206515223,282.296124548666,283.439165822951
0.051711750546097,0.514311312011898,0,11.5221132242411,292.661675895725,283.700754656874
0.211461671367289,0.498540545439243,0,11.3629757766753,288.619584727554,283.876054396006
0,0.491614435043454,0,11.5737627888054,293.973574835656,284.052750672719
0.386674781906604,0.479347930681586,0,11.1888902270526,284.197811767135,284.138217222968
1,0.488552631960273,1,10.9960303775072,279.299171588683,284.118553043992
0.23914616650343,0.473335555290341,0,11.3341778004676,287.888116131877,284.278526632537
0.30300647660196,0.459395684822381,0,11.2725773054838,286.323463559289,284.415886802689
0.458320072942971,0.44856208628124,0,11.115831084919,282.342109556942,284.465437958788
0.247082505774499,0.43350373639673,0,11.3268339880049,287.701583295325,284.629619041479
0,0.42603264213568,0,11.3019889282674,287.070518777991,284.680442757431
0.425032972836494,0.425932065109909,0,11.1504299572468,283.220920914068,284.683341928919
0.146247349512576,0.42005309624958,0,11.4280891929746,290.273465501554,284.832667141924
0.519271721738576,0.428563095336795,0,11.0565349912256,280.83598877713,284.616824301523
0.331153259980677,0.431549758980751,0,11.2449972358644,285.622929790956,284.54251217052
0.324161443641781,0.418032987853587,0,11.2512170073718,285.780911987243,284.674360696194
1,0.418032987853587,1,10.9901309224725,279.149325430801,284.669547618529
0.541903899177909,0.420356396934688,0,11.0323516842008,280.221732778699,284.611039071577
1,0.432836304813206,1,10.9973726560593,279.333265463905,284.509117458159
0.365070433148743,0.431879438550294,0,11.2085550771683,284.697298960076,284.533451067529
0.429031648802758,0.420460071526349,0,11.1430615050554,283.033762228408,284.603349472202
0.543342390003801,0.411326919326425,0,11.0309577795506,280.186327600584,284.608611969131
1,0.422457766860902,1,11.0169506804645,279.830547283798,284.552067992331
