Rewardlist,,ButtonData,Zposition(Inches),Zposition(mm),,,,,,,
0.319723874330521,0.497476272282126,0,11.9763700885952,304.199800250317,305.799676145935,,,,,,
0.585317969322205,0.504042864907335,0,12.2946179973572,312.283297132874,305.952177144786,,,,,,
0.415518909692764,0.506842046212968,0,12.2105472431511,310.147899976037,306.070502159931,,,,,,
0.711670994758606,0.520598065333281,1,11.9257506993532,302.914067763572,305.893287115736,,,,,,
0.801520943641663,0.542456589636328,0,12.0647891682506,306.445644873564,305.982578571091,,,,,,
0.876627266407013,0.543458121616804,1,11.9206807818502,302.785291858996,305.849755630591,,,,,,
0.333919048309326,0.532428376981981,0,12.0217083626598,305.351392411559,305.81734649981,,,,,,
0.467922002077103,0.542085168139089,0,12.0459796687156,305.967883585376,305.718128432897,,,,,,
0.488655358552933,0.538111278423272,0,11.9923941254705,304.606810786951,305.726794831285,,,,,,
0.541544675827026,0.528755047317701,1,11.9115793354094,302.554115119399,305.737768782167,,,,,,
0.214918598532677,0.515114271041112,0,12.2572876351088,311.335105931764,305.925952911555,,,,,,
0.824201583862305,0.52845396996399,0,11.9374369706631,303.210899054842,305.709508866755,,,,,,
0.016999036073685,0.522551444242226,0,11.9493884123862,303.514465674609,305.652353455447,,,,,,
1,0.52675716014179,1,11.8924178397506,302.067413129666,305.636731556184,,,,,,
0.488336086273193,0.521631708080702,0,12.0915138872892,307.124452737145,305.721224226833,,,,,,
0.239639937877655,0.52333298885947,0,12.0294663572282,305.548445473595,305.671664762572,,,,,,
1,0.542031340887382,1,11.9304568875283,303.033604943219,305.465577334499,,,,,,
0.451180418232084,0.551531847244684,1,11.9283918436021,302.981152827492,305.256936028482,,,,,,
0.991503953933716,0.575332907600123,1,11.9274332408249,302.956804316953,305.226280369983,,,,,,
0.24578469991684,0.572576746250963,0,12.0128181138933,305.125580092889,305.094866046135,,,,,,
0.708499014377594,0.576826567154819,1,11.9295428709269,303.010388921542,305.053568519954,,,,,,
-0.09222611784935,0.576652595185565,0,11.9353132607162,303.156956822191,304.880092756922,,,,,,
0.964412450790405,0.582116986018115,1,11.9281865125299,302.975937418258,304.892295294003,,,,,,
0.804187893867493,0.587831100849534,0,12.1245780565172,307.964282635538,305.003658726163,,,,,,
0.458579421043396,0.578077837123007,0,12.0468666989476,305.990414153268,305.082841106663,,,,,,
0.578066825866699,0.570230836981474,0,12.0985772761732,307.3038628148,305.127882171484,,,,,,
0.038717746734619,0.555412888737418,0,12.2361244548261,310.797561152583,305.295980132947,,,,,,
0.049973368644714,0.553433399021686,0,11.9132583569199,302.596762265765,305.223199781322,,,,,,
0.174047768115997,0.553766927455214,0,11.9431099748582,303.354993361397,305.174349491075,,,,,,
0.344888985157013,0.554623944933378,0,11.9765449133366,304.20424079875,305.170632713718,,,,,,
0.416878640651703,0.555793723796156,0,11.9305343266755,303.035571897559,305.141847304012,,,,,,
0.978454053401947,0.555535582161741,1,11.916761891672,302.685752048469,305.152531746463,,,,,,
0.677000522613525,0.548943756092629,0,12.1290589671731,308.078097766197,305.263763805049,,,,,,
0.128650784492493,0.531492350567421,0,12.3606149239272,313.959619067751,305.495076175697,,,,,,
0.575191140174866,0.530522648683677,0,12.2520088665724,311.201025210938,305.67471250784,,,,,,
0.92110139131546,0.531964189450412,1,11.8854013836831,301.88919514555,305.674415092666,,,,,,
0.536224484443665,0.536989578693558,0,11.9333432557434,303.106918695882,305.514430665802,,,,,,
0.885107159614563,0.534644826848957,1,11.8910051619738,302.031531114135,305.497279724111,,,,,,
0.097538456320763,0.516598970516665,0,11.9781547089428,304.245129607146,305.530119468273,,,,,,
0.947849154472351,0.526766315810109,0,12.1059222619563,307.490425453691,305.623000584888,,,,,,
-0.031593322753906,0.518355696580422,0,12.2135145704746,310.223270090055,305.715629902152,,,,,,
0.056248068809509,0.500824283375606,0,12.2170028520614,310.311872442359,305.873499579407,,,,,,
0.983088850975037,0.502583369712015,1,11.8836766026765,301.845385707983,305.849453957941,,,,,,
1,0.504572330484159,1,11.8869220069379,301.927818976222,305.776393221049,,,,,,
0.31401127576828,0.502088238793551,0,12.1288982222766,308.074014845825,305.768160477096,,,,,,
0.458423912525177,0.513992529233682,1,11.9017386971086,302.304162906559,305.57483270737,,,,,,
1,0.52286746986259,1,11.8842843826503,301.860823319316,305.449906170146,,,,,,
0.098806500434876,0.521257680693025,0,12.3800803095728,314.45403986315,305.45220155842,,,,,,
0.491627246141434,0.522015123138197,0,12.2240674142659,310.491312322353,305.606642750327,,,,,,
-0.086109727621079,0.513732804731021,0,12.2161252083927,310.289580293176,305.730923975692,,,,,,
0.570124685764313,0.513422737719636,0,11.907898629275,302.460625183584,305.530461282849,,,,,,
-0.207737445831299,0.500703220259961,0,12.2593198260635,311.386723582013,305.555743397257,,,,,,
0.362526178359985,0.493577815843663,1,11.8961830249548,302.163048833852,305.540416480324,,,,,,
1,0.497628408830567,1,11.8910286283821,302.032127160905,305.45034469027,,,,,,
0.911673486232758,0.498343637806603,1,11.8803619725108,301.761194101775,305.429444736041,,,,,,
0.987446963787079,0.511680942204108,1,11.8898952008635,302.003338101932,305.361117097069,,,,,,
0.149391531944275,0.505180320364663,0,12.0305035724729,305.574790740812,305.353094794118,,,,,,
0.183528393507004,0.498953239445358,0,11.9547739530802,303.651258408237,305.333593725165,,,,,,
0.852125287055969,0.505291619266357,1,11.9134284883797,302.601083604845,305.334552265684,,,,,,
0.076792776584625,0.502472724940886,0,11.9938161898106,304.64293122119,305.197977271591,,,,,,
0.567256987094879,0.497228957659918,1,11.8931276986003,302.085443544447,305.175008791787,,,,,,
0.258590489625931,0.502159395487515,0,12.0760413110077,306.731449299597,305.240661518828,,,,,,
0.119221493601799,0.484184323928368,0,11.969488564375,304.025009535126,305.280612465878,,,,,,
0.342848181724548,0.481215183019212,0,12.2800664775997,311.913688531033,305.378351971876,,,,,,
0.507650256156921,0.486684781351442,0,12.1180391418576,307.798194203184,305.424265211255,,,,,,
0.485715061426163,0.47618917036014,1,11.8957465497613,302.151962363937,305.406272505555,,,,,,
0.438231140375137,0.475924899383467,0,11.9278227832019,302.966698693329,305.405977523225,,,,,,
0.548852980136871,0.466891206040674,0,11.9467613479823,303.44773823875,305.415996582854,,,,,,
0.561882615089417,0.473342183901339,0,12.0829064087421,306.905822782049,305.452328066306,,,,,,
0.807735681533814,0.475367422006568,1,11.9129298272043,302.58841761099,305.443716406907,,,,,,
0.700872838497162,0.491553114993232,1,11.9194499687374,302.754029205929,305.43549339433,,,,,,
0.87136048078537,0.48965409519721,1,11.8905205806434,302.019222748343,305.415968605148,,,,,,
0.584834098815918,0.485177487134934,1,11.9002086872906,302.26530065718,305.299662850488,,,,,,
0.802831768989563,0.492203045256284,1,11.9189477876008,302.741273805059,305.23335386379,,,,,,
0.353151261806488,0.487612931704035,0,12.2703161849707,311.666031098257,305.32237770631,,,,,,
0.276517033576965,0.492465978374287,0,12.0262420727342,305.46654864745,305.213581532735,,,,,,
0.454346036705376,0.500718481804096,1,11.9254362494826,302.906080736859,305.219894154594,,,,,,
0.739036321640015,0.512248860447443,0,12.0375575747937,305.75396239976,305.268852706398,,,,,,
0.895018458366394,0.523475992553757,1,11.9253259573638,302.903279317042,305.242302472077,,,,,,
0.926082849502564,0.533867915183367,1,11.9183224078208,302.725389158649,305.235972212099,,,,,,
0.585342764854431,0.525845235825254,1,11.930649312076,303.03849252673,305.24317099737,,,,,,
0.80482429265976,0.528453884193545,1,11.9349589179516,303.14795651597,305.142555869814,,,,,,
0.782259702682495,0.541792841707626,0,11.9587010565013,303.751006835132,304.934216844659,,,,,,
0.426883041858673,0.538766145823622,0,12.0217189225435,305.351660632606,304.814842057346,,,,,,
1,0.540376321511062,1,11.9181593162835,302.7212466336,304.831822699959,,,,,,
1,0.549841127950987,1,11.9239437859178,302.868172162311,304.826950321723,,,,,,
-0.075993299484253,0.530226832867338,0,12.1393959200084,308.340656368214,304.95570797997,,,,,,
0.803622007369995,0.544636701256098,1,11.9086871005923,302.480652355043,304.919698240131,,,,,,
0.455197867324948,0.53458259335513,1,11.9230907819778,302.846505862235,304.824924370917,,,,,,
0.187347948551178,0.539050782565438,0,11.9488123120636,303.499832726415,304.687711363496,,,,,,
0.188838630914688,0.541756712404319,0,11.9585778578579,303.747877589592,304.553752284868,,,,,,
0.532991766929626,0.532571057627882,0,11.9609432718098,303.807959103969,304.593804803154,,,,,,
0.933366298675537,0.531211186172281,1,11.8932567638457,302.08872180168,304.597088534286,,,,,,
0.932605624198914,0.543835560630049,1,11.9242324227393,302.875503537577,304.49099646677,,,,,,
0.574636399745941,0.546207244042718,0,11.97752111592,304.229036344367,304.530279598154,,,,,,
0.317061603069305,0.53226972573801,0,11.9303724084586,303.031459174848,304.554170125818,,,,,,
0.337474524974823,0.537140501749029,0,12.2296371662647,310.632784023122,304.476185312756,,,,,,
-0.170675978064537,0.523624109418295,0,12.0741018123657,306.682186034087,304.398448041567,,,,,,
0.71765398979187,0.540027450589988,0,12.041823767814,305.862323702477,304.308095866247,,,,,,
0.202049821615219,0.532515718668578,0,12.0465276093483,305.981801277447,304.379956602856,,,,,,
0.651055693626404,0.550042109269755,1,11.9257577392757,302.914246577603,304.207048908889,,,,,,
0.918169379234314,0.561381766430456,1,11.8963942226291,302.168413254778,304.207158386867,,,,,,
1,0.561381766430456,1,11.9055848414212,302.4018549721,304.214703852401,,,,,,
0.025311693549156,0.543292750253239,1,11.9289221844286,302.994623484486,304.23987588062,,,,,,
0.335866034030914,0.529995180258216,0,12.1451052971363,308.485674547262,304.372168461137,,,,,,
0.77410101890564,0.542744353461509,1,11.9242242094964,302.875294921208,304.317076709716,,,,,,
0.451919610092045,0.548221725228551,1,11.9276725981891,302.962883994003,304.303028252283,,,,,,
0.485619276762009,0.540742010732755,0,11.9452160849988,303.408488558971,304.319505904408,,,,,,
0.852865934371948,0.556580238442701,1,11.9236187761635,302.859916914552,304.283117857334,,,,,,
0.011588604189456,0.545240067362998,0,12.0933712535024,307.17162983896,304.38691757763,,,,,,
0.52906733751297,0.550760003034162,0,11.9304181679547,303.032621466049,304.311431295313,,,,,,
0.830344021320343,0.56527270768148,1,11.9188492286861,302.738770408627,304.285181517221,,,,,,
0.452537949949504,0.567511274379948,1,11.9272443362385,302.952006140458,304.102290039862,,,,,,
0.52025181055069,0.567768448959413,0,11.923262086758,302.850857003654,304.001323974566,,,,,,
0.788901090621948,0.573955918943,0,11.9315551154345,303.061499932037,304.019885965751,,,,,,
0.44428364084661,0.574079439360785,1,11.9327049694389,303.090706223748,304.022416731678,,,,,,
0.690422475337982,0.576968612732237,1,11.9245515658915,302.883609773644,304.01090390586,,,,,,
1,0.585909783852861,1,11.9286499740928,302.987709341958,303.930942407082,,,,,,
0.816317439079285,0.586084921761952,1,11.9098381279171,302.509888449093,303.929339771125,,,,,,
1,0.592189557710989,1,11.9102722564697,302.520915314331,303.924582344766,,,,,,
0.155684262514114,0.577583920603413,0,12.0997658497512,307.334052583681,304.033048259773,,,,,,
0.454856431084872,0.574931315139514,1,11.9275834258378,302.960619016279,304.047238430367,,,,,,
0.154593169689178,0.561701955970118,0,12.1291399262816,308.080154127552,304.156195171642,,,,,,
0.953768730163574,0.573959455324345,1,11.9047447440058,302.380516497747,303.966694873673,,,,,,
0.82893317937851,0.585233254218254,0,12.0153853389561,305.190787609485,303.961067097388,,,,,,
0.97232711315155,0.595804296594706,1,11.9262822135001,302.927568222904,303.961505617511,,,,,,
0.450103310093285,0.589907704522324,1,11.9305824328125,303.036793793436,303.906053196974,,,,,,
0.760822534561157,0.587169012199768,0,12.0076249977469,304.993674942772,303.948714332193,,,,,,
0.30405056476593,0.574474475776572,0,11.9693254728377,304.020867010077,303.975152655691,,,,,,
0.449040281799435,0.571692792448918,1,11.9276233187318,302.961632295787,303.97358407955,,,,,,
0.45245699084103,0.564501623024046,1,11.9279154755145,302.969053078069,303.96993298898,,,,,,
0.779845714569092,0.564452357960507,0,12.171747883746,309.162396247149,304.080369507593,,,,,,
0.950633645057678,0.575141145780895,1,11.9195497009724,302.7565624047,304.027408319268,,,,,,
-0.182539790868759,0.551007680661125,0,12.1652535552621,308.997440303657,304.155493904371,,,,,,
0.45145028192699,0.539812788455553,1,11.9293023402423,303.004279442154,304.15827160396,,,,,,
0.45983874797821,0.55074813636295,0,12.0216133237064,305.348978422142,304.097216951999,,,,,,
0.863794565200806,0.551976147747253,0,11.978030336979,304.241970559267,304.133162221473,,,,,,
0.448525194138288,0.551839970743443,1,11.9296214833945,303.01238567822,304.13654752384,,,,,,
0.346038520336151,0.555078553841096,0,11.9807559602976,304.311201391559,304.153106068027,,,,,,
0.450528052082657,0.560419154273095,1,11.9269873790681,302.945479428331,304.136730595348,,,,,,
0.173293933272362,0.553078382157641,0,12.1142962497413,307.703124743429,304.216223771664,,,,,,
0.361058980226517,0.541398640964804,1,11.926975645864,302.945181404946,304.233702539077,,,,,,
0.447233368363976,0.531493084723274,1,11.9304768339753,303.034111582973,304.236939437963,,,,,,
0.654381632804871,0.533120538459171,0,12.1239139571637,307.947414511958,304.312824706689,,,,,,
0.246677905321121,0.53168413646431,0,12.1967313952923,309.796977440424,304.450896508028,,,,,,
0.449902672302724,0.533978588450594,1,11.9301189712495,303.025021869736,304.295636055918,,,,,,
0.23273840546608,0.542211535053259,0,12.0049463072449,304.92563620402,304.259788100202,,,,,,
1,0.547973698526895,1,11.9201891605973,302.772804679172,304.196736691563,,,,,,
0.697753310203552,0.558090096253187,0,12.0525995424837,306.136028379086,304.199884183433,,,,,,
0.447591231089831,0.553937760283053,1,11.9321875351369,303.077563392478,304.203217179655,,,,,,
0.24159574508667,0.540130135096366,0,12.0915690333486,307.125853447053,304.304389428477,,,,,,
0.818121314048767,0.536418325178994,1,11.9273440684736,302.954539339229,304.315668701276,,,,,,
0.431843817234039,0.544714899131747,0,12.0408194055408,305.836812900737,304.373672566914,,,,,,
0.455974605438113,0.547166094466588,1,11.9237079485148,302.862181892276,304.258907410689,,,,,,
0.43729504942894,0.540292503252778,0,12.1784510632634,309.332657006891,304.390690310397,,,,,,
0.452214113515614,0.540298513526728,1,11.9263314929575,302.92881992112,304.389995125236,,,,,,
0.453843855568767,0.539650035543192,1,11.9271598571688,302.949860372087,304.38063536632,,,,,,
0.737149715423584,0.53728848005445,0,11.9715805946708,304.078147104638,304.405497206934,,,,,,
0.449165827083586,0.546218627460453,1,11.9311573598146,303.051396939292,304.321410821227,,,,,,
0.85829085111618,0.552937474676845,0,12.274147076118,311.763335733397,304.499588663418,,,,,,
0.449585875791311,0.545166900278293,1,11.9310294678897,303.048148484398,304.505902501699,,,,,,
0.44984752624333,0.545111993672045,1,11.926438265115,302.931531933922,304.505484660749,,,,,,
0.272249281406403,0.540050717567059,0,12.1726114475697,309.184330768271,304.634739227374,,,,,,
0.449881552535295,0.533131951483658,1,11.9300497453451,303.023263531766,304.633958892674,,,,,,
0.68481183052063,0.538040690048434,0,12.0368934754401,305.73709427618,304.687966812112,,,,,,
0.456303135153652,0.533262744330387,1,11.9241467703491,302.873327966868,304.68775697932,,,,,,
0.697419703006744,0.527087636228484,0,11.9706724446714,304.055080094653,304.709540055906,,,,,,
0.969655394554138,0.530216982258583,1,11.9314577298403,303.059026337943,304.720746951597,,,,,,
-0.126837521791458,0.50722029814039,0,12.0198932359815,305.305288193929,304.777570887915,,,,,,
0.97698700428009,0.523981578584593,1,11.9305577930838,303.036167944328,304.6898589565,,,,,,
0.208322107791901,0.518950265864328,0,12.0272112353951,305.491165379035,304.741502759821,,,,,,
0.551794052124023,0.527056406322182,1,11.9290923158884,302.998944823565,304.63780461076,,,,,,
0.448041786128282,0.516735448280646,1,11.9301260111719,303.025200683767,304.650961430883,,,,,,
-0.169508755207062,0.496359082268695,0,12.1887211368352,309.593516875614,304.740813048559,,,,,,
0.452467550724744,0.485749703443659,1,11.9283284842998,302.979543501214,304.741873768525,,,,,,
0.407158434391022,0.484873277408919,0,12.1530733160585,308.688062227886,304.857205777391,,,,,,
0.507517516613007,0.479703787246711,0,11.953158290872,303.610220588148,304.828972015052,,,,,,
1,0.493906836945366,1,11.9315809284836,303.062155583484,304.809406475734,,,,,,
0.188060224056244,0.488580713317954,0,12.0487651313752,306.03863433693,304.872202435757,,,,,,
0.989873886108398,0.499548405058104,1,11.9386877302229,303.242668347663,304.877786420851,,,,,,
-0.10149160027504,0.481561929244959,0,12.2444292167068,311.008502104351,304.91546205059,,,,,,
0.784734725952148,0.478176237018315,1,11.8938927035093,302.104874669137,304.902162300884,,,,,,
0.329023897647858,0.488616312294165,0,11.9253024909556,302.902683270272,304.777779504284,,,,,,
1,0.499811204499736,1,11.8842022502214,301.858737155623,304.754401090274,,,,,,
0.016506917774677,0.490763616128235,0,11.9268266341716,302.941396507959,304.705266765494,,,,,,
0.495941311120987,0.4832564068613,0,11.9259196574926,302.918359300313,304.678254290822,,,,,,
0.894803643226624,0.492364130312083,1,11.884878082779,301.875903302588,304.655060772952,,,,,,
0.03263384103775,0.48596811644885,0,12.0715216807783,306.616650691768,304.70211075867,,,,,,
0.368470519781113,0.484293472932492,0,12.1288137432069,308.071869077454,304.806730955591,,,,,,
-0.149639368057251,0.477702997395153,0,12.169364869988,309.101867697694,304.835276730168,,,,,,
0.14716899394989,0.473337895634405,0,12.1518284231007,308.656441946758,304.951833067756,,,,,,
0.419058263301849,0.47276289349028,0,12.3733724367738,314.283659894054,305.18141568635,,,,,,
0.456550180912018,0.468725516921039,0,12.1275735435307,308.04036800568,305.183312696426,,,,,,
0.160023093223572,0.466957051368027,0,12.2573498210907,311.336685455704,305.214735308982,,,,,,
0.545363306999207,0.468905227586323,0,12.0293126522541,305.544541367254,305.266154074238,,,,,,
0.191633284091949,0.468066347558279,0,12.1998324811429,309.875745021029,305.367176703156,,,,,,
1,0.468066347558279,1,11.9043669348329,302.370920144756,305.358974977964,,,,,,
0.492790579795837,0.463883434692816,0,12.0440601165205,305.919126959621,305.354548418383,,,,,,
1,0.475157083037921,1,11.9018642423928,302.307351756777,305.338829813573,,,,,,
0.520791530609131,0.480854956211849,1,11.9012646756619,302.292122761813,305.240182248568,,,,,,
0.967969417572022,0.483913080773548,1,11.9176090290099,302.707269336852,305.235135921989,,,,,,
0.57477605342865,0.486830065185683,0,12.1877355476886,309.568482911291,305.311292452817,,,,,,
0.274261921644211,0.48312164306744,0,12.0895638287634,307.074921250589,305.397266725435,,,,,,
0.078184336423874,0.475792853006112,0,12.0409695905536,305.840627600062,305.326000819173,,,,,,
0.521251022815704,0.477201769522441,0,12.0348237382323,305.684522951099,305.38223965652,,,,,,
0.225239247083664,0.472536369349275,0,11.9724981312335,304.10145253333,305.405741537362,,,,,,
0.921467244625092,0.476297951577877,1,11.9152682547867,302.647813671583,305.376551059136,,,,,,
0.175834625959396,0.470719763799833,0,12.1595793777466,308.853316194763,305.494957574554,,,,,,
0.02959917485714,0.453807688774138,0,12.3183812556744,312.886883894129,305.517887128854,,,,,,
0.55018562078476,0.455860744794413,1,11.9188785616964,302.739515467089,305.511588495848,,,,,,
0.027893662452698,0.447249441451747,0,12.3283392260164,313.139816340817,305.719920830683,,,,,,
0.038450837135315,0.442478044629888,0,12.3700976995021,314.200481567354,305.822291255154,,,,,,
0.566515386104584,0.444858326947628,0,12.0393011289269,305.798248674743,305.87892360501,,,,,,
0.000843704678118,0.430899793767169,0,12.3661084100992,314.099153616518,306.049577877262,,,,,,
0.991886258125305,0.441830061582917,1,11.9215525589168,302.807434996487,306.048233122765,,,,,,
0.939556419849396,0.446771627232767,1,11.931763966468,303.066804748287,306.028064238145,,,,,,
0.451248470816015,0.436191894095254,1,11.9278415563285,302.967175530745,306.026189731876,,,,,,
0.918228507041931,0.457519772234711,1,11.9266529827505,302.936985761864,305.97785702918,,,,,,
0.679132342338562,0.451441105664476,0,12.1764939648151,309.282946706305,306.105342310037,,,,,,
0.419433176517487,0.455749494822141,0,12.3170800433368,312.853833100753,306.25560083497,,,,,,
0.798557579517365,0.460785485177107,1,11.9297106557459,303.014650655945,306.255921362162,,,,,,
0.473817348480225,0.46131151706184,0,12.0473993864149,306.003944414938,306.316712050553,,,,,,
0.276796936988831,0.47041979649441,0,12.1678383801311,309.063094855331,306.305887111363,,,,,,
0.024348944425583,0.461682682080141,0,12.3691660830945,314.1768185106,306.534402927881,,,,,,
0.806589782238007,0.469834342240284,1,11.9262634403735,302.927091385488,306.416832094363,,,,,,
0.495283663272858,0.469584671763954,0,12.3196507883608,312.919130024365,306.606809837959,,,,,,
1,0.469584671763954,1,11.9020308538914,302.311583688841,306.591492044191,,,,,,
0.116054683923721,0.468115170944923,0,12.3229489920408,313.002904397835,306.733620004618,,,,,,
-0.010278574191034,0.447703896244935,0,12.3604483124286,313.955387135686,306.952246918659,,,,,,
0.95346736907959,0.469233671129723,1,11.9239085863054,302.867278092157,306.786099489839,,,,,,
0.838004469871521,0.470320808760731,1,11.9353027008325,303.156688601145,306.807565080288,,,,,,
0.486737281084061,0.47353944923902,0,12.1595300982893,308.852064496547,306.928981023681,,,,,,
1,0.47353944923902,1,11.930072038433,303.023829776197,306.952758424101,,,,,,
1,0.493610736631374,1,11.9138555770099,302.611931656052,306.946034651613,,,,,,
0.447051435709,0.492612984071946,0,12.124836187008,307.970839150004,307.04914648528,,,,,,
0.064866006374359,0.475675481279042,0,12.3354389878333,313.320150290965,307.282702546268,,,,,,
0.004043699242175,0.4750920089975,0,12.018959272933,305.281565532498,307.255455910364,,,,,,
0.988613247871399,0.487747983040159,0,12.0742484774172,306.685911326398,307.227171058302,,,,,,
0.557497382164001,0.502179345289572,0,11.977447196734,304.227158797042,307.127687203187,,,,,,
0.249740302562714,0.504272637302079,0,12.2008826029122,309.90241811397,307.153115288232,,,,,,
0.636719405651093,0.508714701431655,0,12.0309517808706,305.586175234112,306.975615601294,,,,,,
0.480262041091919,0.509198616945531,0,12.1258816154957,307.99739303359,306.974738561047,,,,,,
-0.01383629348129,0.505650466196452,0,12.3716523490489,314.239969665841,307.033989259213,,,,,,
0.683532953262329,0.508470254895699,0,12.1278199408174,308.046626496761,307.08505222104,,,,,,
0.942107200622559,0.52378604911061,1,11.9296977492213,303.014322830222,306.945023196738,,,,,,
0.417523175477982,0.511898766977507,0,12.0284397018671,305.522368427424,307.009338467813,,,,,,
0.117433458566666,0.504238417564667,0,12.2723542425275,311.717797760198,307.127678688233,,,,,,
0.51003098487854,0.494239049909127,0,12.0861928792179,306.989299132134,307.223228634669,,,,,,
-0.08246137201786,0.481927766182046,0,12.3808065949082,314.472487510669,307.471807507094,,,,,,
0.204894736409187,0.466354813505253,0,12.2768609662324,311.832268542303,307.658031980675,,,,,,
0.036549426615238,0.45537059663151,0,12.3792237856716,314.432284156058,307.757293230568,,,,,,
1,0.470181577822445,1,11.9206103826255,302.783503718687,307.669713280937,,,,,,
0.711325585842133,0.483102827810572,1,11.9036911022753,302.353753997791,307.598552595177,,,,,,
0.886031806468964,0.490547333599414,0,12.1835209807664,309.461432911467,307.675632390286,,,,,,
-0.110025107860565,0.483705203906675,0,12.2137844341695,310.230124627906,307.800707330992,,,,,,
0.292777478694916,0.470874800520345,0,12.0036075486541,304.891631735814,307.846499536384,,,,,,
0.309419065713882,0.473601013576559,0,12.0580202827901,306.273715182868,307.793854617774,,,,,,
0.370497941970825,0.480558131272756,0,11.937169453609,303.204104121668,307.596246867316,,,,,,
0.201915174722671,0.47345057114904,0,12.0306385043204,305.578218009738,307.654179572268,,,,,,
0.414724975824356,0.481345087748462,0,12.1181165810049,307.800161157523,307.545207017507,,,,,,
0.286874353885651,0.486414955437244,0,12.0308872482479,305.584536105496,307.369371395836,,,,,,
0.51970648765564,0.485459671795429,0,12.185621224305,309.514779097348,307.445218955481,,,,,,
1,0.505850616597916,1,11.8948853325784,302.130087447492,307.200952298971,,,,,,
0.074981465935707,0.48713827390017,1,11.8965784339339,302.17309222192,307.188006528061,,,,,,
0.156393706798553,0.471155361388928,0,12.0766267978936,306.746320666499,307.263098689657,,,,,,
1,0.482354372188601,1,11.9015685656488,302.299841567479,307.249479629182,,,,,,
0.905695974826813,0.482098606225027,1,11.8964986481458,302.171065662903,307.233848606755,,,,,,
1,0.488646925769138,1,11.903332066229,302.344634482216,307.0922503981,,,,,,
0.890378177165985,0.498258048231352,0,11.97715151999,304.219648607745,306.916042551304,,,,,,
0.507722795009613,0.492322644465888,1,11.9180830504566,302.719309481599,306.910015180399,,,,,,
0.858675599098206,0.5001768944785,1,11.8804441049397,301.763280265468,306.823471014083,,,,,,
0.926058411598206,0.513427128654201,1,11.9030446027279,302.337332909288,306.686210566205,,,,,,
0.611227631568909,0.525404244718351,1,11.9251323594958,302.898361931192,306.456037982951,,,,,,
0.561481714248657,0.52040203924918,1,11.9272103099465,302.951141872642,306.45652880922,,,,,,
-0.11003153771162,0.508048667800518,0,12.1316848582566,308.144795399717,306.359093408717,,,,,,
0.185201972723007,0.4914201366316,1,11.9289679439247,302.995785775686,306.373056716612,,,,,,
0.469453990459442,0.498632367377226,0,12.1332488943666,308.184521916912,306.274722380266,,,,,,
0.802691221237183,0.515223587692088,0,11.9330006461829,303.098216413046,306.053147467559,,,,,,
0.890751242637634,0.513943666744293,1,11.9206866484523,302.785440870688,306.051477320182,,,,,,
1,0.517249697971405,1,11.9239954120159,302.869483465204,306.045615990877,,,,,,
0.95385754108429,0.526782764502022,1,11.9151474027842,302.644744030719,305.91893598137,,,,,,
0.869700968265533,0.524123600589074,1,11.9184315266192,302.728160776128,305.912901920145,,,,,,
0.608724415302277,0.516138384574834,1,11.9229476368874,302.842869976941,305.917614947102,,,,,,
1,0.527423049152201,1,11.8957664962083,302.152469003691,305.798872699218,,,,,,
0.5926313996315,0.538193771463572,1,11.9130365993619,302.591129623792,305.579913093765,,,,,,
0.534503698348999,0.549019485731058,0,12.0300987769306,305.564508934036,305.585687448899,,,,,,
0.184682309627533,0.532612731889346,0,11.9758327078462,304.186150779293,305.534671927529,,,,,,
0.718970417976379,0.53590809996715,0,12.0618676004231,306.371437050747,305.578432708217,,,,,,
