Rewardlist,,ButtonData,Zposition(Inches),Zposition(mm),
0.305378930476307,0.343019813446522,0,11.2693471543878,286.241417721451,286.438792052696
0.351773192912342,0.347917769109845,0,11.2227170545489,285.057013185541,286.314395303736
0.149248703128098,0.346980497297823,0,11.4236998013109,290.161974953297,286.337031371906
0.483974723765254,0.351710808940589,0,11.0884457864881,281.646522976797,286.215211929178
0.280073929136991,0.353791434561908,0,11.2923876473308,286.826646242201,286.161512883609
0.45365377766192,0.358954372907221,0,11.1216378476411,282.489601330084,286.030291399137
0.301712304186822,0.359072854802489,0,11.2727990630418,286.329096201262,286.028816183383
0.354498816230892,0.362894523651302,0,11.2205428918242,285.001789452336,285.932254818564
0.285987464016674,0.364194046407521,0,11.2853700179428,286.648398455747,285.899223694732
0.292920614334941,0.362309811156869,0,11.2806520965636,286.528563252715,285.947895681846
0.230465942090751,0.362219301220238,0,11.3431044221669,288.11485232304,285.950753130059
0.247793537944554,0.361609221538484,0,11.3271789442062,287.710345182838,285.966967390333
0.283071762791277,0.361285314705372,0,11.2928053493977,286.837255874701,285.975396683749
0.218894656181336,0.362581340966761,0,11.3563077967703,288.450218037966,285.94224873475
0.450700530183315,0.367834413786173,0,11.1237463044226,282.543156132334,285.809631308744
0.51413140501082,0.373754214196861,0,11.0612622991681,280.95606239887,285.659878134158
0.101557921636104,0.371235071804523,0,11.4733629344165,291.42341853418,285.724247608996
0.19528158287704,0.368872919683397,0,11.3789822137445,289.026148229111,285.783893413185
0.155473167917132,0.365938750394702,0,11.4194864077091,290.054954755812,285.858156668352
0.228165060761571,0.370397133298635,0,11.3442085166752,288.142896323551,285.74357084922
0.300827620595694,0.371303711048663,0,11.2735887076795,286.34915317506,285.720548542744
0.42178170197308,0.375223000155806,0,11.1539018123478,283.309106033633,285.62208578873
0.203145176282526,0.375708778273046,0,11.3719340780258,288.847125581856,285.609380455789
0.325909691056609,0.377232710291385,0,11.2488903129935,285.721813950036,285.571421217266
0.40269295217991,0.3813569315418,0,11.1702778453469,283.725057271812,285.466062798174
0.30739586826563,0.384584407467246,0,11.2654399974138,286.142175934309,285.383950799145
0.284673345154523,0.370277874370337,0,11.2906769461691,286.783194432696,285.518014830661
0.327439700874686,0.372970175389171,0,11.2450253955543,285.623645047079,285.44907546524
0.150898391628266,0.355988143221736,0,11.4230826347739,290.146298923256,285.649440759175
1,0.367280087648868,1,11.0311713238657,280.191751626188,285.595177853362
0.27963276066184,0.365698217068553,0,11.2947636211663,286.886995977625,285.635155902294
0.493238088423015,0.366451653038323,0,11.082664836815,281.499686855101,285.617638683782
0.403232679569721,0.367753334704101,0,11.1704866963804,283.730362088062,285.585106451096
0.292553365045787,0.366588978459418,0,11.2823322913945,286.57124020142,285.616361951601
0.347488226765394,0.36806546140027,0,11.2259401657224,285.138880209348,285.579520896818
0.328806619155406,0.369678894299686,0,11.2445384675831,285.61127707661,285.538587980961
0.451744785350561,0.373730979811132,0,11.1233497221231,282.533082941928,285.436538813535
1,0.373730979811132,1,11.0248025406659,280.029984532913,285.430005544893
0.353791304022073,0.373732293929994,0,11.2191572004169,284.96659289059,285.430795902909
0.427695236852765,0.372494300096214,0,11.1467961839288,283.128623071793,285.461235415387
0.172175383991004,0.368391480210125,0,11.4026926726431,289.628393885134,285.565485783534
0.314710347718002,0.365850255927622,0,11.2586957516819,285.970872092721,285.629300338829
0.346842900538444,0.369496419509113,0,11.2261396301925,285.14394660689,285.535440854018
0.392241013944149,0.369233924266398,0,11.1839763611645,284.072999573577,285.542164857626
1,0.38503963232094,1,11.0112788495898,279.686482779582,285.363056379636
0.139248493251206,0.367824602185965,0,11.4344356830865,290.434666350397,285.566815563877
0.457152619132399,0.368311459757984,0,11.118248124969,282.403502374213,285.556375804707
0.317010055726767,0.354651660872519,0,11.2587121781677,285.97128932546,285.660741805927
0.258440247368812,0.355390078341007,0,11.313919250223,287.373548955665,285.641165245825
0.358414186447858,0.354878815704405,0,11.2160373414397,284.887348472569,285.653988596027
1,0.368771237094879,1,11.028749590534,280.130239599563,285.531765033589
0.467303014022113,0.371081833517075,0,11.1085083922237,282.156113162482,285.473747033128
0.462971115058659,0.377356281755686,0,11.1115132658005,282.232436951332,285.315156273089
0.176344191417099,0.371203671108723,0,11.3982469615996,289.51547282463,285.472535270045
0.449455637225508,0.374591305270493,0,11.1235914261282,282.539222223655,285.386786789674
0.353736157962679,0.372592952876508,0,11.2215859736711,285.028283731245,285.437560437698
0.467943646967411,0.37591757973212,0,11.1064539081812,282.103929267802,285.353057099029
0.339291410362721,0.375613431614757,0,11.2334365098387,285.329287349903,285.35960705698
0.336875543633102,0.376631193207085,0,11.2388396503389,285.466527118608,285.335969630237
0.29888460199237,0.376750472960234,0,11.2762333718896,286.416327645996,285.333724918103
0.478220760461689,0.381705569327653,0,11.0977912835747,281.883898602797,285.209105843698
1,0.396749698568761,1,11.0288399362057,280.132534379626,285.057549627634
1,0.411088263312936,1,11.0366026240557,280.329706651016,284.92739864316
0.448968709254265,0.415689744374394,0,11.1253607933104,282.584164150084,284.810077565402
0.490256681254506,0.416480867395818,0,11.082497051996,281.495425120698,284.78912294517
0.44287682967186,0.415055775889039,0,11.1299038899481,282.699558804683,284.823992873286
0.427121483170985,0.421567047119737,0,11.1460663786322,283.110086017258,284.657726222947
1,0.437661415462196,1,11.0318706228316,280.209513819922,284.481393534764
0.123438000690937,0.437020712117672,0,11.4495550899237,290.818699284063,284.496668425329
0.501508824011683,0.442487587382674,0,11.0735188041985,281.267377626642,284.35915805139
0.488333609098197,0.446237707152724,0,11.0851440628469,281.562659196311,284.263428171816
0.455112214934825,0.446904317411959,0,11.1185015621781,282.409939679325,284.245444844729
0.185708461630345,0.446555583118916,0,11.3866451693594,289.22078730173,284.252918079127
0.333596113079786,0.446709311559379,0,11.2406430438131,285.512333312853,284.248728466383
0.49940154055059,0.448643483326793,0,11.0733650992244,281.263473520301,284.199496791353
1,0.46249556596148,1,11.0192773748428,279.889645321006,284.074446179087
0.425739311724902,0.465316885292888,0,11.1492026640952,283.189747668017,284.002577243793
0.401334247142078,0.466794776218235,0,11.1737778601378,283.813957647501,283.966383495802
0.246783309069276,0.468712474567056,0,11.3261053560287,287.683076043128,283.917119038199
0.385489728289842,0.456422269132853,0,11.1893137957215,284.208570411327,283.997455413902
0.508846769872308,0.461006549317062,0,11.0676815351456,281.119110992699,283.882097714203
0.27837261453867,0.456709239839375,0,11.2958501158684,286.914592943059,283.990395835963
1,0.468644586247981,1,11.0241982806534,280.014636328595,283.916081320773
0.323897446548939,0.469271467878044,0,11.2488457268178,285.720681461173,283.899070145968
0.489085707482696,0.47210341749239,0,11.0857694426268,281.578543842722,283.827863418636
1,0.485527285109282,1,11.0244998239994,280.022295529585,283.716083787695
1,0.49649238940227,1,11.0271972876281,280.090811105753,283.667238350972
1,0.49649238940227,1,11.0199485141188,279.906692258617,283.664772505486
0.427963927227259,0.497975841866374,0,11.1458328878701,283.1041553519,283.627523754712
1,0.509421937129319,1,11.0229838940263,279.983790908267,283.564627111442
0.475022289016843,0.515478875229835,0,11.1001649107695,281.944188733544,283.41094300841
0.387385814076662,0.516932384557009,0,11.1854148519903,284.109537240555,283.373716311366
1,0.52999552654624,1,11.0169366006196,279.830189655737,283.267441172343
1,0.542150706267357,1,11.0234532221913,279.99571184366,283.185895417745
0.385389996054769,0.529858506188452,0,11.1910702563792,284.253184512033,283.277229452394
0.450979780441523,0.536093131932259,0,11.1202251698643,282.453719314553,283.117610511677
0.50627485152781,0.537075576580167,0,11.0702522801697,281.184407916311,283.093228622519
0.379218330684303,0.538319742079318,0,11.1941396625787,284.331147429499,283.0604257846
1,0.553150937131941,1,11.0228876817524,279.981347116512,282.912581747817
0.389999971956014,0.553782652842104,0,11.1839411615521,284.072105503423,282.896276888434
0.325264364829659,0.540287940138698,0,11.2493537745565,285.733585873736,283.008343813917
0.466512196063995,0.540272123779535,0,11.1058496481687,282.088581063485,283.006993171937
0.354557482251526,0.538103851123393,0,11.2210356863976,285.014306434498,283.062630561601
1,0.554576967295051,1,11.0227046437681,279.976697951709,282.871855064142
0.287052838951348,0.551328911329567,0,11.2882563861579,286.72171220841,282.955504863837
1,0.564254188170314,1,11.0367516357481,280.333491548003,282.861609020173
0.166458966940642,0.558224494569778,0,11.4069764654696,289.737202222928,283.014274479275
0.551257609507442,0.562463818552673,0,11.0231141325921,279.987098967839,282.907430711634
0.372357926231622,0.563173466204643,0,11.2032035627663,284.561370494264,282.889327579147
0.505649471747875,0.567308763599753,0,11.0704224116296,281.188729255391,282.784775611335
0.524544623672961,0.568235240863979,0,11.0492428048611,280.650767243471,282.760112984148
1,0.568235240863979,1,11.0262234316856,280.066075164813,282.758783799852
0.458694362154603,0.557409128107071,0,11.1165820099831,282.36118305357,282.799413327903
0.39652832673192,0.556360320456624,0,11.1790859616846,283.948783426788,282.826705713437
1,0.566555186831534,1,11.0264627890497,280.072154841863,282.798240307861
0.458734255048633,0.566872335339069,0,11.113863426587,282.292131035309,282.790091752473
1,0.57832990567565,1,11.0265120685071,280.07340654008,282.72935816293
1,0.57832990567565,1,11.0361497223765,280.318202948362,282.731531945498
0.327741244220734,0.582415970546246,0,11.2461423965871,285.652016873313,282.628198297283
0.355233314809205,0.579490460362196,0,11.2188767768383,284.959470131693,282.702040147384
0.184083412858843,0.573405456437409,0,11.3904244344085,289.316780633977,282.857122576138
0.448451274952292,0.573272237637758,0,11.1240889139831,282.551858415171,282.859960950855
0.320636789122224,0.575970804187596,0,11.2536622071117,285.843020060638,282.792405606033
0.257716308674215,0.574453208099485,0,11.3183039486051,287.484920294569,282.831857345667
1,0.584465177288473,1,11.024458757785,280.021252447738,282.807012924216
0.464375579592586,0.573752688880324,0,11.1104678373128,282.205883067746,282.853337679151
0.40362808854878,0.573310464416802,0,11.1723863021284,283.778612074062,282.865114967271
0.421430879169702,0.573712397057354,0,11.1512336817294,283.241335515928,282.85366252464
0.203615677767992,0.572849044431329,0,11.3714049105197,288.833684727201,282.876674698321
0.350581099373102,0.572150871852994,0,11.2219027701825,285.036330362635,282.893229897348
0.399325522595644,0.569960446907461,0,11.1767088145286,283.888403889026,282.948615755274
0.320434978011249,0.570801694176912,0,11.2528713891536,285.822933284501,282.926782562103
0.403422757476568,0.558870149326444,0,11.1698190770656,283.713404557466,283.00075792668
0.403827553018928,0.560468751455843,0,11.1706357080728,283.734146985049,282.961027237158
0.239404296994209,0.555475123246073,0,11.3352326155186,287.914908434172,283.087754528987
0.289086203226448,0.541256847310602,0,11.2830855630994,286.590373302724,283.21911608445
0.484418238881229,0.530945212088227,0,11.085787042433,281.578990877799,283.248879679891
0.18880485419929,0.514721309172213,0,11.3840544778883,289.154983738364,283.433845509486
1,0.526162030627668,1,11.0368748343915,280.336620793543,283.378494818319
0.397231145659088,0.514106653540849,0,11.1750368329406,283.845935556691,283.455737711287
0.458693188834191,0.513780071537196,0,11.1148267226458,282.316598755202,283.46318591172
0.321199982920289,0.512456354914069,0,11.2516875088573,285.792862724974,283.496852421409
0.300224533903599,0.498460845592141,0,11.2737987320334,286.354487793648,283.627338384167
0.404091550111771,0.486542676594376,0,11.1707025873363,283.735845718342,283.70214106166
1,0.498834876673281,1,11.0329172246397,280.236097505847,283.621799321537
1,0.509815281064451,1,11.0327388799369,280.231567550398,283.577356286254
1,0.519689784033894,1,11.030549464047,280.175956386793,283.557187255663
1,0.532105417420208,1,11.029722273156,280.154945738164,283.473663221836
0.44747037908733,0.521054825001955,0,11.128018364045,282.651666446744,283.527069608441
0.355997146397829,0.520374768490791,0,11.2191161342025,284.965549808743,283.544938494548
1,0.533869481194198,1,11.0330345566809,280.239077739695,283.435048331867
0.405819851079583,0.53265563429451,0,11.1701288336545,283.721272374825,283.467702158094
0.298987854188681,0.531544241733253,0,11.2736180406898,286.349898233522,283.494413994074
0.50379093221426,0.521620060377538,0,11.0718468226105,281.224909294307,283.519378220926
0.448304609900713,0.524845095796526,0,11.1237709441513,282.543781981443,283.435819616387
0.345747019273043,0.511760036181986,0,11.2281471814185,285.194938408031,283.533048553587
0.377860798966886,0.515988072822511,0,11.1959571358979,284.377311251806,283.425850734165
0.199052634683252,0.508943973326027,0,11.3742701589674,288.906462037771,283.604237995564
0.51210625397861,0.511738939880967,0,11.0610663546592,280.951085408344,283.532032293845
0.347287588974833,0.508571702225507,0,11.2280638756692,285.192822441999,283.612114157577
0.375960019898415,0.505600010150016,0,11.1991004612833,284.457151716596,283.68824184704
0.363143841031194,0.492862886970639,0,11.2104323898286,284.744982701645,283.781819997776
1,0.503688999727547,1,11.0356475412399,280.305447547492,283.740705287655
0.454598300594093,0.504850399204791,0,11.1211251066208,282.476577708168,283.711261173283
0.460145759505034,0.494053314394891,0,11.1125105881512,282.257768939041,283.754973455226
1,0.504878629293919,1,11.039412726444,280.401083251678,283.717152499553
0.191415492117404,0.488706939136267,0,11.3842246093482,289.159305077444,283.898870470301
0.394707333451509,0.476601085805297,0,11.1785755673051,283.935819409549,283.971222799524
0.42878759815693,0.478622012884021,0,11.1447006336719,283.075396095266,283.919690383963
0.495827606573702,0.481433898719311,0,11.0785769884974,281.395855507833,283.848418091486
0.292271768146755,0.483597665825069,0,11.2818383235008,286.558693416919,283.793256347145
0.279286631140113,0.480214372948826,0,11.2948492735565,286.889171548334,283.880002609808
0.273790798327328,0.479277453132927,0,11.3007804082423,287.039822369356,283.903938655983
0.34566136688292,0.481036354297101,0,11.2277212661088,285.184120159162,283.857922653275
0.40000018183291,0.46903635793376,0,11.1747927822948,283.839736670287,283.934292337725
0.305086773693562,0.465850581815779,0,11.2704453822941,286.269312710269,284.015560930576
0.381214148706197,0.465402303018928,0,11.1919877929419,284.276489940725,284.025518487909
0.252849375602603,0.462030672947586,0,11.3224973957598,287.591433852299,284.112520454637
1,0.477958359392226,1,11.0384588169485,280.376853950493,283.943383839102
1,0.490946737404764,1,11.0389164119095,280.3884768625,283.8504267691
1,0.502960226952851,1,11.0502495137751,280.676337649888,283.786185444317
0.222248005920649,0.500996487511039,0,11.352337280494,288.349366924547,283.836714117118
0.377079367572071,0.500469619712949,0,11.1955347405493,284.366582409953,283.849777674168
0.524849686980248,0.502890062392175,0,11.0506906822503,280.687543329157,283.78884560105
0.383411777839065,0.505770212009072,0,11.1916252369344,284.267281018134,283.715893052729
0.388846597990394,0.507765419904351,0,11.1857774079978,284.118746163145,283.666460509937
1,0.518077055126727,1,11.013915300557,279.753448634148,283.629949665064
0.377446616861224,0.521849890379966,0,11.1965015565693,284.391139536861,283.534672781034
0.377371524354816,0.509397320867062,0,11.197512958765,284.416829152632,283.616276948216
1,0.52145269795388,1,11.0383086319357,280.373039251167,283.546819022106
0.385659859749675,0.51999203137219,0,11.1894264344811,284.211431435821,283.584715675718
1,0.533568031713784,1,11.0155016297549,279.793741395774,283.464733249134
0.503095153209568,0.537625444099903,0,11.0716356249362,281.21954487338,283.362034390729
0.489948097985982,0.539342575057388,0,11.0837806645274,281.528028878996,283.317878053942
1,0.539342575057388,1,11.0277018154055,280.103626111299,283.315228626051
0.337073834782839,0.526084051753044,0,11.2359485888422,285.393094156591,283.418459158175
0.469242512664199,0.515468902006328,0,11.1059681535304,282.091591099671,283.456771852432
1,0.515468902006328,1,11.0321005936325,280.215355078264,283.457980039234
0.425742831686138,0.515034351058304,0,11.1471446600914,283.137474366322,283.467696197626
1,0.527914408130348,1,11.0400862123609,280.418189793966,283.37674899733
1,0.527914408130348,1,11.0378921031892,280.362459421006,283.379216630957
0.460023734182119,0.528998485792399,0,11.1137097216129,282.288226928968,283.350555722039
1,0.543018728708625,1,11.0353307447284,280.297400916103,283.229505775691
0.181232244256139,0.536567554949463,0,11.3923873994589,289.366639946256,283.39234038873
0.156239346146583,0.53072624967438,0,11.419178997761,290.04714654313,283.542407679964
0.500348410123587,0.533818277491391,0,11.0709198994845,281.201365446907,283.462536220741
0.33849941908419,0.533031049893737,0,11.23585706985,285.390769574189,283.482805387189
0.505428887510298,0.539158574950278,0,11.0700704155058,281.179788553846,283.32827191751
1,0.548916449870706,1,11.0307102089435,280.180039307164,283.312850995487
1,0.561970698091209,1,11.0313825215399,280.197116047114,283.212936867589
0.505350275042654,0.564558503194094,0,11.0701466813326,281.181725705848,283.147428347374
1,0.57729562637347,1,11.034988135168,280.288698633266,283.058302666007
1,0.57729562637347,1,11.03183776986,280.208679354445,283.056367302146
1,0.588203660361588,1,11.0364723854899,280.326398591444,283.013363719811
0.352998139423132,0.58606070795995,0,11.2200583104938,284.989481086543,283.067997962761
0.256070140135288,0.571182110762656,0,11.3162799708933,287.433511260689,283.208646522941
0.24986092851162,0.57235101949054,0,11.3257345867783,287.673658504168,283.178933591476
0.351529142266513,0.57148745566684,0,11.2217056523532,285.03132356977,283.20084367468
1,0.582911703703702,1,11.0467717920721,280.58800351863,283.151095823148
0.503491735509037,0.583064986282408,0,11.0719453815252,281.227412690739,283.147726966806
0.25243402017653,0.582268231323004,0,11.3199583303869,287.526941591827,283.167091930304
0.170000047945976,0.580082499659121,0,11.4061481012583,289.71616177196,283.223631734777
0.375782848516106,0.582122340662897,0,11.1971996822149,284.408871928257,283.171012725954
0.457478802207113,0.58435868936938,0,11.1185226819456,282.410476121417,283.1155398452
0.457434216031432,0.585507370053351,0,11.1171886166364,282.376590862564,283.086276929045
0.499149276661873,0.589388620112717,0,11.0751004401147,281.307551178914,282.987041698418
0.372887093737722,0.589222079013348,0,11.198533747524,284.44275718711,282.990367043346
1,0.604165091501296,1,11.0432893770874,280.499550178019,282.84852936986
1,0.604165091501296,1,11.0512327562809,280.701312009535,282.855018531041
0.242000855067372,0.589005108602643,0,11.3318909989834,287.830031374178,283.003849621275
0.45859462991953,0.578177001201034,0,11.1156597801387,282.337758415524,283.037078036587
1,0.593732041082621,1,10.9889986682743,279.120566174167,282.85250202158
0.288161626741291,0.591953686266005,0,11.2847070919096,286.631560134505,282.897801576071
0.378141222545505,0.58901951697731,0,11.1938240393877,284.323130600448,282.970513321496
1,0.601351281420529,1,10.9923262049645,279.205085606099,282.869269413256
0.258975281476975,0.59875385509026,0,11.3133149902105,287.358200751348,282.93405850502
1,0.598753855090261,1,11.0045592435867,279.515804787101,282.929305628079
1,0.611204922753036,1,11.0030585667789,279.477687596184,282.831036589265
0.232064004492759,0.608298772355795,0,11.342493122232,288.099325304692,282.904686512307
1,0.608298772355795,1,10.9851971101373,279.024006597488,282.877705859233
0.468183004331589,0.609949235247433,0,11.1063389227808,282.101008638631,282.835497403289
1,0.609949235247433,1,10.9984321643919,279.360176975554,282.826826114885
1,0.619887332183242,1,11.0089451152891,279.627205928343,282.794979335984
0.525065577936173,0.620589681782246,0,11.0482712955594,280.626090907209,282.776940576548
1,0.620589681782246,1,10.9963941068351,279.308410313612,282.761036260594
0.415192334535718,0.622152051777303,0,11.1567565009117,283.381615123158,282.720806679926
0.484089709165692,0.622448995707333,0,11.0902714730501,281.692895415473,282.712832766242
0.286355886626245,0.608176113439858,0,11.2886283287287,286.731159549708,282.843148855671
0.550525457569956,0.610671765957534,0,11.0222435288459,279.964985632686,282.779699080998
0.549315764224529,0.601658081242025,0,11.0239671365321,280.008765267914,282.771510590477
0.539734429734946,0.592452769836724,0,11.0348367768347,280.284854131602,282.769958484689
0.479621705034376,0.592844729253769,0,11.0936565024406,281.77887516199,282.759771449349
1,0.592844729253769,1,11.0077518484294,279.596896950108,282.74576137003
0.453019011318682,0.59828046459502,0,11.1191797413766,282.427165430967,282.606971879724
1,0.615155677672088,1,11.0149407825977,279.779495877981,282.401618866421
1,0.625148709469616,1,10.9992241556704,279.380293554028,282.365197428563
0.43075994977057,0.626993920083344,0,11.1406221719176,282.971803166706,282.316818100414
0.484452265173196,0.626574387636602,0,11.0900426755697,281.687083959469,282.326964008526
0.285119206911325,0.612276771774829,0,11.2868742147118,286.686605053679,282.457095323456
0.331738746866584,0.59891154671216,0,11.2439658872217,285.596733535431,282.565087673223
1,0.608804541211307,1,11.0066149009496,279.56801848412,282.532813528788
0.397398930478095,0.596752519820869,0,11.1758100510925,283.86557529775,282.604351062078
0.528655938398838,0.587325638588846,0,11.0446586420089,280.534329507026,282.610864065129
0.372496378040314,0.574775566149652,0,11.2019352034003,284.529154166366,282.694919176628
0.503183152240515,0.577779266406,0,11.0715100796521,281.216356023163,282.61945667536
0.482523326414823,0.582308330131591,0,11.0920983329326,281.739297656488,282.505572403276
0.250533241108059,0.582321776383519,0,11.3237810082912,287.624037610598,282.504579985405
1,0.595291193538189,1,11.0172909433842,279.839189961958,282.400737313248
0.462001952397824,0.584531232586146,0,11.1118124625057,282.240036547645,282.433777973829
1,0.594461397875965,1,11.026056820187,280.061843232749,282.410466584669
1,0.609412717472434,1,11.0226002182513,279.974045543584,282.259408663704
0.535157306805253,0.61671586264962,0,11.0412313730836,280.447276876323,282.074030965791
0.305642927569151,0.615313064230681,0,11.2694820862353,286.244844990376,282.110750427034
0.455498237350582,0.61527345293355,0,11.1190448095292,282.423738162041,282.111015667846
0.396384008321167,0.614052448779345,0,11.1769528651744,283.89460277543,282.141375906103
0.264205943876506,0.609353582123637,0,11.3105037145019,287.286794348347,282.260960769492
0.24650053884983,0.606825851025879,0,11.3257029071271,287.672853841029,282.325562702571
0.459988534569741,0.596025621717274,0,11.11336007213,282.279345832101,282.361158615652
