Episode,Timestep,ButtonData,GRUOutput,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount
227,18,1,0.18,21,3149,143,103
228,16,1,0.41,21,3155,143,104
229,21,0,0.78,21,3166,144,104
229,26,1,0.69,21,3170,144,105
230,17,0,0.82,21,3177,145,105
230,25,1,0.21,21,3184,145,106
234,10,0,0.72,21,3247,146,106
234,11,0,0.72,21,3247,147,106
234,19,0,0.78,21,3254,148,106
235,30,1,0.53,21,3285,148,107
236,10,0,0.75,21,3285,149,107
236,29,1,0.64,21,3303,149,108
239,25,0,0.85,22,3356,150,108
239,28,0,0.73,22,3358,151,108
240,10,0,1.01,22,3360,152,108
243,30,1,0.45,24,3418,152,109
247,15,1,0.67,24,3486,152,110
248,23,0,0.73,24,3499,153,110
248,25,0,0.71,24,3500,154,110
248,26,0,0.86,24,3500,155,110
251,15,0,0.72,24,3551,156,110
251,16,0,0.88,24,3551,157,110
253,12,1,0.43,24,3588,157,111
257,11,1,0.33,25,3633,157,112
259,13,1,0.4,26,3638,157,113
261,13,0,0.7,26,3662,158,113
261,18,1,0.41,26,3666,158,114
264,18,1,-0.03,26,3716,158,115
265,10,0,0.77,26,3716,159,115
265,12,1,0.6,26,3717,159,116
268,15,1,0.14,27,3750,159,117
272,17,1,0.58,27,3820,159,118
273,28,0,0.75,27,3838,160,118
276,14,1,0.44,27,3886,160,119
278,13,0,0.78,27,3910,161,119
279,11,1,0.26,27,3928,161,120
280,14,0,0.71,27,3932,162,120
281,15,0,0.89,27,3953,163,120
283,12,1,0.32,27,3991,163,121
285,17,1,0.53,27,4019,163,122
286,28,1,0.3,27,4037,163,123
287,18,0,0.78,27,4045,164,123
287,20,0,0.84,27,4046,165,123
288,13,0,0.99,27,4059,166,123
291,18,0,0.92,27,4126,167,123
291,19,0,0.83,27,4126,168,123
294,19,1,0.61,28,4171,168,124
295,11,0,0.74,28,4172,169,124
295,12,0,1.0,28,4172,170,124
296,26,1,0.36,28,4206,170,125
298,16,1,0.39,29,4222,170,126
299,16,1,0.63,29,4228,170,127
300,20,1,0.54,29,4238,170,128
301,11,0,0.77,29,4239,171,128
302,14,1,0.19,29,4262,171,129
304,30,1,0.16,30,4300,171,130
305,20,1,0.34,30,4310,171,131
306,15,0,0.73,30,4315,172,131
306,20,1,0.04,30,4319,172,132
307,11,0,0.89,30,4320,173,132
307,12,0,0.93,30,4320,174,132
307,14,0,0.78,30,4321,175,132
309,13,1,0.15,31,4345,175,133
310,16,1,0.16,31,4351,175,134
311,11,0,0.84,31,4352,176,134
311,13,0,1.02,31,4353,177,134
316,10,0,0.83,33,4438,178,134
316,12,0,1.16,33,4439,179,134
319,13,1,0.5,34,4486,179,135
321,12,0,0.88,34,4509,180,135
322,20,1,-0.08,34,4537,180,136
323,12,1,0.21,34,4539,180,137
326,10,0,0.76,35,4569,181,137
326,30,1,0.55,35,4588,181,138
327,28,1,0.51,35,4606,181,139
329,17,0,0.7,36,4623,182,139
330,28,1,0.32,36,4654,182,140
332,19,0,0.73,37,4672,183,140
332,20,0,0.89,37,4672,184,140
332,22,0,0.72,37,4673,185,140
333,28,0,0.83,37,4699,186,140
335,20,0,0.76,37,4732,187,140
335,21,0,0.72,37,4732,188,140
335,22,0,0.78,37,4732,189,140
335,23,0,0.77,37,4732,190,140
335,25,1,0.52,37,4733,190,141
336,24,0,0.84,37,4747,191,141
337,10,0,0.76,37,4753,192,141
337,11,0,0.9,37,4753,193,141
337,12,0,0.77,37,4753,194,141
337,16,0,0.71,37,4756,195,141
338,20,0,0.71,37,4780,196,141
338,21,0,0.82,37,4780,197,141
338,29,0,0.92,37,4787,198,141
339,25,0,0.72,37,4803,199,141
341,20,0,0.76,37,4839,200,141
342,24,0,0.73,37,4863,201,141
342,30,0,0.93,37,4868,202,141
346,24,0,0.72,37,4945,203,141
346,30,1,0.69,37,4950,203,142
347,11,1,0.02,37,4951,203,143
348,24,1,0.5,37,4965,203,144
349,21,0,0.73,37,4976,204,144
350,10,0,1.05,37,4985,205,144
350,11,0,0.86,37,4985,206,144
350,15,0,0.76,37,4988,207,144
353,27,0,0.79,38,5054,208,144
354,20,0,0.99,38,5067,209,144
354,21,0,0.89,38,5067,210,144
356,24,0,0.78,38,5111,211,144
356,26,1,0.66,38,5112,211,145
357,24,1,0.35,38,5126,211,146
358,11,0,0.76,38,5127,212,146
359,27,1,0.05,38,5163,212,147
362,29,1,0.62,38,5224,212,148
363,25,0,0.74,38,5239,213,148
364,17,0,0.72,38,5251,214,148
367,18,0,0.81,38,5314,215,148
367,19,0,0.79,38,5314,216,148
368,22,0,0.71,38,5337,217,148
369,13,0,0.81,38,5348,218,148
372,12,1,0.28,38,5409,218,149
373,18,1,0.62,38,5417,218,150
374,17,1,0.31,38,5424,218,151
375,10,0,0.71,38,5424,219,151
375,12,1,0.57,38,5425,219,152
377,11,0,0.73,38,5447,220,152
378,29,1,0.55,38,5485,220,153
379,22,1,0.36,38,5497,220,154
380,13,1,0.29,38,5500,220,155
381,25,1,0.61,38,5515,220,156
382,12,1,-0.13,38,5517,220,157
383,15,1,0.25,38,5522,220,158
386,10,0,0.8,39,5547,221,158
386,11,0,0.94,39,5547,222,158
386,13,0,0.74,39,5548,223,158
386,18,1,0.38,39,5552,223,159
387,13,1,0.34,39,5555,223,160
388,15,1,0.39,39,5560,223,161
389,20,0,0.87,39,5570,224,161
390,13,0,0.82,39,5583,225,161
390,14,0,0.71,39,5583,226,161
396,23,1,0.59,40,5714,226,162
397,11,1,0.31,40,5715,226,163
398,26,1,0.34,40,5731,226,164
399,20,0,0.73,40,5741,227,164
399,21,0,1.04,40,5741,228,164
399,22,0,0.89,40,5741,229,164
400,12,0,0.86,40,5751,230,164
400,15,0,1.0,40,5753,231,164
400,17,0,0.87,40,5754,232,164
400,20,0,0.99,40,5756,233,164
