Episode,Timestep,ButtonData,GRUOutput,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount
168,11,0,0.95,2,3214,220,8
168,12,0,1.15,2,3214,221,8
168,13,0,0.97,2,3214,222,8
168,14,0,0.71,2,3214,223,8
168,23,0,0.71,2,3222,224,8
168,24,0,0.71,2,3222,225,8
170,28,1,0.41,2,3267,225,9
171,24,0,0.74,2,3281,226,9
173,29,0,0.74,2,3327,227,9
174,19,1,0.51,2,3337,227,10
175,27,1,0.51,2,3354,227,11
176,21,0,0.72,2,3365,228,11
176,22,0,0.75,2,3365,229,11
178,23,0,0.7,2,3407,230,11
178,24,0,0.74,2,3407,231,11
178,25,0,0.97,2,3407,232,11
178,26,0,0.79,2,3407,233,11
178,27,0,0.71,2,3407,234,11
180,17,0,0.75,2,3438,235,11
180,18,0,0.91,2,3438,236,11
180,19,0,0.71,2,3438,237,11
180,21,0,0.73,2,3439,238,11
180,22,0,0.72,2,3439,239,11
181,14,0,0.98,2,3451,240,11
181,16,0,0.72,2,3452,241,11
182,19,0,0.72,2,3475,242,11
182,20,0,0.72,2,3475,243,11
184,26,0,0.95,2,3522,244,11
186,14,0,0.75,2,3551,245,11
186,15,0,0.77,2,3551,246,11
186,16,0,0.73,2,3551,247,11
191,23,0,0.74,2,3662,248,11
192,27,0,0.84,2,3686,249,11
195,20,0,0.79,2,3741,250,11
196,29,0,0.92,2,3770,251,11
196,30,0,0.81,2,3770,252,11
197,28,1,0.62,2,3788,252,12
200,23,0,0.73,2,3843,253,12
200,24,0,0.99,2,3843,254,12
200,25,0,0.84,2,3843,255,12
200,26,0,0.76,2,3843,256,12
200,28,0,0.7,2,3844,257,12
203,14,0,0.73,2,3892,258,12
207,12,0,0.7,2,3973,259,12
207,13,0,0.87,2,3973,260,12
207,14,0,0.8,2,3973,261,12
209,11,0,0.88,2,4011,262,12
209,12,0,0.8,2,4011,263,12
210,18,0,1.06,2,4037,264,12
210,19,0,1.32,2,4037,265,12
210,20,0,1.29,2,4037,266,12
210,21,0,1.02,2,4037,267,12
210,22,0,0.75,2,4037,268,12
210,23,0,0.73,2,4037,269,12
212,25,0,0.79,2,4080,270,12
215,24,0,0.71,2,4141,271,12
215,25,0,0.77,2,4141,272,12
215,29,0,0.71,2,4144,273,12
216,13,0,0.73,2,4148,274,12
217,16,0,0.74,2,4171,275,12
217,17,0,1.0,2,4171,276,12
217,18,0,1.02,2,4171,277,12
218,22,0,0.85,2,4195,278,12
218,23,0,0.8,2,4195,279,12
218,29,0,0.93,2,4200,280,12
218,30,0,0.84,2,4200,281,12
219,28,1,0.25,2,4218,281,13
221,23,0,0.85,2,4252,282,13
221,24,0,0.75,2,4252,283,13
221,26,0,0.88,2,4253,284,13
224,24,1,0.51,2,4313,284,14
226,11,0,0.77,2,4335,285,14
228,25,0,0.97,2,4390,286,14
228,26,0,0.71,2,4390,287,14
228,27,0,0.83,2,4390,288,14
228,28,0,0.78,2,4390,289,14
233,14,1,0.36,2,4480,289,15
237,29,0,0.7,2,4562,290,15
238,14,0,0.71,2,4567,291,15
238,17,0,0.7,2,4569,292,15
238,25,0,0.72,2,4576,293,15
238,26,0,0.74,2,4576,294,15
238,27,0,0.77,2,4576,295,15
238,28,0,0.86,2,4576,296,15
238,29,0,0.96,2,4576,297,15
238,30,0,0.95,2,4576,298,15
239,26,0,0.71,2,4592,299,15
241,21,0,0.8,2,4628,300,15
241,22,0,0.78,2,4628,301,15
242,23,0,0.9,2,4649,302,15
243,21,0,0.78,2,4667,303,15
243,22,0,0.79,2,4667,304,15
243,23,0,0.71,2,4667,305,15
243,24,0,0.71,2,4667,306,15
246,17,0,0.77,2,4722,307,15
246,18,0,1.16,2,4722,308,15
246,19,0,0.96,2,4722,309,15
246,20,0,1.07,2,4722,310,15
246,21,0,0.8,2,4722,311,15
248,16,0,0.78,2,4758,312,15
248,17,0,0.75,2,4758,313,15
248,18,0,0.72,2,4758,314,15
248,29,0,0.83,2,4768,315,15
248,30,0,0.81,2,4768,316,15
250,17,0,0.75,2,4796,317,15
250,18,0,1.0,2,4796,318,15
250,19,0,0.93,2,4796,319,15
250,20,0,0.75,2,4796,320,15
250,22,0,0.71,2,4797,321,15
250,23,0,0.75,2,4797,322,15
251,24,0,0.75,2,4818,323,15
257,15,0,1.03,2,4934,324,15
257,16,0,1.02,2,4934,325,15
257,29,0,0.72,2,4946,326,15
258,14,0,0.78,2,4951,327,15
258,21,0,0.71,2,4957,328,15
258,22,0,0.76,2,4957,329,15
258,23,0,0.76,2,4957,330,15
258,25,0,0.73,2,4958,331,15
258,26,0,0.74,2,4958,332,15
258,27,0,0.86,2,4958,333,15
258,28,0,1.15,2,4958,334,15
258,29,0,1.13,2,4958,335,15
258,30,0,1.02,2,4958,336,15
267,16,0,0.78,2,5132,337,15
267,18,0,0.78,2,5133,338,15
267,19,0,1.16,2,5133,339,15
267,20,0,1.17,2,5133,340,15
267,21,0,1.06,2,5133,341,15
267,26,0,0.7,2,5137,342,15
267,29,0,0.76,2,5139,343,15
272,30,0,0.72,2,5244,344,15
274,14,0,0.78,2,5269,345,15
274,15,0,0.78,2,5269,346,15
274,16,0,0.82,2,5269,347,15
274,17,0,0.74,2,5269,348,15
274,18,0,0.8,2,5269,349,15
274,19,0,0.76,2,5269,350,15
277,15,0,0.72,2,5327,351,15
277,16,0,1.19,2,5327,352,15
277,17,0,0.93,2,5327,353,15
278,11,0,0.85,2,5341,354,15
278,30,0,0.71,2,5359,355,15
279,17,0,0.74,2,5366,356,15
280,20,0,0.7,2,5389,357,15
280,26,0,0.76,2,5394,358,15
282,27,0,0.81,2,5436,359,15
283,24,0,0.88,2,5453,360,15
283,25,0,0.76,2,5453,361,15
283,28,0,0.81,2,5455,362,15
283,29,0,0.9,2,5455,363,15
284,23,0,0.71,2,5469,364,15
284,24,0,0.76,2,5469,365,15
284,26,0,0.84,2,5470,366,15
285,12,0,0.72,2,5476,367,15
286,25,1,0.36,2,5509,367,16
288,16,0,0.78,2,5536,368,16
293,13,0,0.74,2,5637,369,16
294,11,0,0.86,2,5655,370,16
294,14,0,0.95,2,5657,371,16
294,15,0,0.71,2,5657,372,16
294,20,0,0.83,2,5661,373,16
294,21,0,0.79,2,5661,374,16
294,22,0,0.76,2,5661,375,16
294,25,0,0.84,2,5663,376,16
294,27,0,0.88,2,5664,377,16
295,14,0,0.85,2,5671,378,16
295,15,0,0.96,2,5671,379,16
295,16,0,0.95,2,5671,380,16
301,23,0,0.72,2,5803,381,16
301,24,0,0.76,2,5803,382,16
301,26,0,0.85,2,5804,383,16
301,28,0,0.73,2,5805,384,16
302,29,0,0.7,2,5826,385,16
302,30,0,0.72,2,5826,386,16
304,30,0,0.73,2,5867,387,16
306,14,0,0.8,2,5892,388,16
306,22,0,0.71,2,5899,389,16
306,24,0,0.72,2,5900,390,16
306,25,0,0.7,2,5900,391,16
306,26,0,0.87,2,5900,392,16
306,27,0,0.8,2,5900,393,16
306,28,0,0.92,2,5900,394,16
306,29,0,0.76,2,5900,395,16
306,30,0,0.91,2,5900,396,16
310,23,0,0.73,2,5976,397,16
310,24,0,0.81,2,5976,398,16
314,19,0,0.89,2,6054,399,16
316,22,0,0.71,2,6098,400,16
316,24,0,0.86,2,6099,401,16
316,25,0,1.08,2,6099,402,16
316,28,0,0.78,2,6101,403,16
318,11,0,0.73,2,6125,404,16
318,12,0,0.75,2,6125,405,16
318,26,0,0.9,2,6138,406,16
318,27,0,0.75,2,6138,407,16
319,18,0,0.73,2,6149,408,16
