Episode,Timestep,ButtonData,GRUOutput,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount
210,25,1,0.01,37,3810,235,19
211,21,0,0.8,37,3821,236,19
211,22,0,0.87,37,3821,237,19
211,28,0,0.99,37,3826,238,19
211,29,0,1.03,37,3826,239,19
214,28,0,0.74,38,3881,240,19
214,29,0,0.72,38,3881,241,19
216,12,0,0.76,38,3905,242,19
217,10,0,0.78,38,3923,243,19
221,14,0,0.89,42,3945,244,19
224,17,0,0.89,45,3972,245,19
225,15,0,0.73,46,3982,246,19
225,16,0,0.71,46,3982,247,19
225,17,0,0.83,46,3982,248,19
225,20,0,0.79,46,3984,249,19
225,21,0,1.06,46,3984,250,19
225,22,0,1.06,46,3984,251,19
225,25,0,0.85,46,3986,252,19
226,17,0,0.8,47,3993,253,19
227,21,1,0.58,48,4005,253,20
229,14,1,0.14,48,4030,253,21
230,10,0,0.77,48,4030,254,21
230,13,0,1.1,48,4032,255,21
230,16,0,0.75,48,4034,256,21
230,17,0,0.93,48,4034,257,21
232,19,0,0.74,50,4067,258,21
232,28,0,0.71,50,4075,259,21
233,23,1,0.33,50,4090,259,22
235,17,0,0.87,50,4118,260,22
235,18,0,0.83,50,4118,261,22
237,26,0,0.75,50,4167,262,22
239,21,0,0.71,51,4196,263,22
239,29,0,0.89,51,4203,264,22
240,27,1,0.5,51,4221,264,23
241,27,0,0.89,51,4238,265,23
241,29,0,0.75,51,4239,266,23
241,30,0,0.82,51,4239,267,23
242,15,0,0.77,51,4244,268,23
242,21,0,0.75,51,4249,269,23
242,22,0,0.73,51,4249,270,23
242,23,0,0.72,51,4249,271,23
242,24,0,0.74,51,4249,272,23
243,21,0,0.76,51,4266,273,23
243,30,0,0.72,51,4274,274,23
244,14,0,0.74,51,4278,275,23
244,20,0,0.81,51,4283,276,23
244,23,0,0.81,51,4285,277,23
245,15,0,0.75,52,4290,278,23
245,22,0,0.79,52,4296,279,23
245,24,0,0.95,52,4297,280,23
245,25,0,0.93,52,4297,281,23
246,20,0,0.84,52,4312,282,23
246,24,0,0.72,52,4315,283,23
247,23,0,0.72,52,4334,284,23
247,30,0,0.77,52,4340,285,23
249,16,0,0.78,52,4367,286,23
250,15,0,0.93,53,4372,287,23
250,17,0,0.92,53,4373,288,23
250,20,0,0.82,53,4375,289,23
251,17,0,0.81,53,4392,290,23
251,19,0,0.92,53,4393,291,23
251,26,0,0.82,53,4399,292,23
251,28,0,0.88,53,4400,293,23
251,29,0,0.84,53,4400,294,23
251,30,0,0.96,53,4400,295,23
252,19,0,0.77,53,4409,296,23
252,20,0,0.78,53,4409,297,23
252,21,0,0.93,53,4409,298,23
252,22,0,0.7,53,4409,299,23
252,23,0,0.87,53,4409,300,23
253,18,0,0.83,53,4424,301,23
253,21,0,0.71,53,4426,302,23
253,24,0,0.89,53,4428,303,23
253,25,0,0.89,53,4428,304,23
254,19,0,1.08,53,4442,305,23
256,24,0,0.76,53,4488,306,23
256,29,0,0.78,53,4492,307,23
256,30,0,1.02,53,4492,308,23
259,15,0,0.92,53,4539,309,23
259,16,0,0.73,53,4539,310,23
259,18,0,0.79,53,4540,311,23
259,23,0,0.75,53,4544,312,23
260,21,0,0.71,53,4562,313,23
260,30,0,0.73,53,4570,314,23
262,18,0,0.81,53,4599,315,23
263,10,0,0.71,53,4611,316,23
264,16,0,0.75,54,4619,317,23
264,18,0,0.85,54,4620,318,23
264,19,1,0.5,54,4620,318,24
266,22,0,0.83,54,4653,319,24
266,24,0,0.89,54,4654,320,24
266,29,0,0.72,54,4658,321,24
268,20,0,0.86,54,4690,322,24
269,23,0,0.96,54,4713,323,24
269,25,0,0.8,54,4714,324,24
270,18,0,0.79,54,4727,325,24
272,27,0,0.76,55,4761,326,24
272,28,0,0.78,55,4761,327,24
272,29,0,0.76,55,4761,328,24
273,16,0,0.77,55,4768,329,24
273,23,0,0.77,55,4774,330,24
274,16,0,0.74,55,4787,331,24
274,18,0,0.73,55,4788,332,24
274,19,0,0.85,55,4788,333,24
274,22,0,0.86,55,4790,334,24
274,23,0,0.92,55,4790,335,24
274,24,0,0.78,55,4790,336,24
275,11,0,0.78,56,4791,337,24
275,27,1,0.09,56,4806,337,25
276,13,0,0.74,56,4809,338,25
276,20,0,0.9,56,4815,339,25
276,24,0,0.72,56,4818,340,25
279,16,0,0.77,58,4841,341,25
279,17,0,0.77,58,4841,342,25
279,18,0,0.85,58,4841,343,25
279,19,0,0.94,58,4841,344,25
279,20,0,0.78,58,4841,345,25
279,21,0,0.7,58,4841,346,25
280,12,0,0.78,59,4845,347,25
280,13,0,0.8,59,4845,348,25
281,10,0,0.89,60,4845,349,25
281,12,1,0.13,60,4846,349,26
283,11,0,0.73,60,4868,350,26
283,12,0,0.73,60,4868,351,26
283,17,0,0.73,60,4872,352,26
283,23,0,0.76,60,4877,353,26
283,28,0,0.78,60,4881,354,26
283,29,0,0.81,60,4881,355,26
283,30,0,0.9,60,4881,356,26
284,30,0,0.72,60,4901,357,26
285,22,0,0.77,60,4913,358,26
288,15,0,0.72,61,4949,359,26
288,24,1,0.44,61,4957,359,27
289,17,1,0.4,61,4964,359,28
290,15,0,0.78,61,4969,360,28
292,22,0,0.77,62,5004,361,28
292,23,0,0.81,62,5004,362,28
293,20,0,0.71,63,5016,363,28
295,12,0,0.78,63,5049,364,28
295,13,0,0.77,63,5049,365,28
297,12,0,0.75,63,5089,366,28
297,14,0,0.71,63,5090,367,28
297,15,0,0.9,63,5090,368,28
297,22,0,0.97,63,5096,369,28
297,24,0,1.14,63,5097,370,28
298,22,0,0.71,63,5115,371,28
299,27,0,0.72,63,5140,372,28
300,20,0,0.8,63,5153,373,28
300,21,0,0.73,63,5153,374,28
303,19,0,0.71,64,5202,375,28
304,26,0,0.92,65,5219,376,28
305,14,1,0.48,65,5227,376,29
307,13,1,0.14,65,5251,376,30
310,28,1,0.48,66,5292,376,31
311,14,0,0.72,66,5296,377,31
313,30,0,0.86,67,5337,378,31
315,16,0,0.71,67,5364,379,31
315,30,0,0.82,67,5377,380,31
317,22,0,1.12,67,5410,381,31
317,23,0,0.91,67,5410,382,31
317,24,0,0.71,67,5410,383,31
323,23,0,0.87,68,5527,384,31
323,25,0,0.94,68,5528,385,31
324,19,1,0.65,68,5542,385,32
325,17,0,0.76,68,5549,386,32
325,18,0,0.73,68,5549,387,32
325,20,0,0.89,68,5550,388,32
325,23,0,0.73,68,5552,389,32
325,25,0,0.75,68,5553,390,32
325,26,0,0.85,68,5553,391,32
325,27,0,0.94,68,5553,392,32
326,27,0,0.84,68,5573,393,32
327,12,0,1.0,68,5578,394,32
327,13,0,0.94,68,5578,395,32
327,14,0,0.82,68,5578,396,32
327,17,1,0.69,68,5580,396,33
328,14,1,0.42,68,5584,396,34
330,16,0,0.74,68,5611,397,34
330,17,0,0.74,68,5611,398,34
330,18,0,0.79,68,5611,399,34
330,19,0,0.74,68,5611,400,34
330,20,0,0.9,68,5611,401,34
330,21,0,0.8,68,5611,402,34
331,11,0,0.81,69,5612,403,34
331,13,0,0.75,69,5613,404,34
331,14,0,0.77,69,5613,405,34
332,13,0,0.8,70,5616,406,34
333,17,0,0.76,71,5623,407,34
333,18,0,0.87,71,5623,408,34
333,20,0,0.71,71,5624,409,34
333,21,0,0.88,71,5624,410,34
334,12,1,0.18,72,5626,410,35
335,11,0,0.71,72,5627,411,35
335,28,0,0.78,72,5643,412,35
335,29,0,0.77,72,5643,413,35
337,22,0,0.81,73,5663,414,35
337,24,0,0.72,73,5664,415,35
337,25,0,0.71,73,5664,416,35
337,26,0,0.77,73,5664,417,35
340,18,0,0.77,74,5714,418,35
340,20,0,0.81,74,5715,419,35
340,21,0,0.76,74,5715,420,35
341,14,0,0.83,74,5728,421,35
341,15,0,0.97,74,5728,422,35
341,16,0,0.85,74,5728,423,35
342,14,0,0.72,75,5734,424,35
346,26,1,0.43,75,5829,424,36
347,27,0,0.74,75,5846,425,36
348,14,0,0.71,75,5853,426,36
348,17,0,0.71,75,5855,427,36
350,28,0,0.84,75,5907,428,36
351,15,0,0.77,76,5913,429,36
351,16,0,0.85,76,5913,430,36
351,17,0,0.98,76,5913,431,36
351,18,0,0.84,76,5913,432,36
352,16,0,1.13,76,5931,433,36
352,17,0,0.92,76,5931,434,36
352,20,0,0.79,76,5933,435,36
352,21,0,0.87,76,5933,436,36
353,26,0,0.86,76,5958,437,36
355,18,0,0.71,76,5991,438,36
356,18,0,0.9,76,6011,439,36
359,15,0,0.72,77,6053,440,36
359,22,0,0.75,77,6059,441,36
359,25,0,0.9,77,6061,442,36
363,14,0,0.77,78,6129,443,36
363,22,0,0.96,78,6136,444,36
363,25,0,0.76,78,6138,445,36
363,28,0,0.72,78,6140,446,36
364,16,0,0.74,78,6148,447,36
364,19,0,0.71,78,6150,448,36
365,13,0,0.89,78,6164,449,36
365,14,0,0.74,78,6164,450,36
365,25,1,-0.13,78,6174,450,37
366,17,0,0.74,78,6181,451,37
366,18,0,0.73,78,6181,452,37
370,24,0,0.81,80,6239,453,37
371,21,1,0.46,80,6256,453,38
373,17,0,0.88,81,6265,454,38
373,26,0,0.77,81,6273,455,38
373,27,0,0.75,81,6273,456,38
374,16,0,0.88,81,6282,457,38
376,10,0,0.73,81,6317,458,38
376,19,0,0.78,81,6325,459,38
376,20,0,1.26,81,6325,460,38
376,25,1,0.59,81,6329,460,39
382,14,0,0.8,84,6393,461,39
383,11,0,0.77,84,6410,462,39
383,22,1,0.61,84,6420,462,40
384,28,0,0.93,84,6438,463,40
385,15,0,0.83,84,6445,464,40
385,16,0,1.03,84,6445,465,40
385,17,0,0.71,84,6445,466,40
385,28,0,0.71,84,6455,467,40
386,25,0,0.72,84,6472,468,40
387,18,0,0.89,84,6485,469,40
387,20,0,0.81,84,6486,470,40
387,26,0,0.76,84,6491,471,40
389,25,0,0.77,84,6531,472,40
390,16,0,0.73,84,6542,473,40
390,17,0,0.93,84,6542,474,40
390,18,0,0.75,84,6542,475,40
390,23,0,0.75,84,6546,476,40
390,28,0,0.78,84,6550,477,40
391,29,1,0.7,84,6571,477,41
395,16,0,0.8,84,6640,478,41
395,23,0,0.89,84,6646,479,41
396,20,0,0.72,84,6663,480,41
396,29,0,0.87,84,6671,481,41
397,24,0,0.74,84,6686,482,41
397,27,0,0.91,84,6688,483,41
397,28,0,0.88,84,6688,484,41
397,29,0,0.86,84,6688,485,41
397,30,0,0.8,84,6688,486,41
399,13,0,0.95,84,6712,487,41
399,15,0,0.84,84,6713,488,41
401,18,0,0.75,85,6739,489,41
401,19,0,0.88,85,6739,490,41
401,25,0,0.87,85,6744,491,41
401,26,0,1.03,85,6744,492,41
401,27,0,1.01,85,6744,493,41
401,28,0,0.74,85,6744,494,41
402,27,0,0.71,85,6763,495,41
405,13,0,0.83,85,6811,496,41
407,12,1,0.37,85,6851,496,42
410,10,0,0.83,87,6867,497,42
410,11,0,0.87,87,6867,498,42
410,12,0,0.97,87,6867,499,42
411,13,0,0.81,88,6870,500,42
411,16,0,0.99,88,6872,501,42
411,26,0,0.85,88,6881,502,42
411,27,0,0.71,88,6881,503,42
411,30,0,0.78,88,6883,504,42
412,11,0,0.72,88,6884,505,42
412,13,0,0.78,88,6885,506,42
412,14,0,0.88,88,6885,507,42
412,15,0,0.87,88,6885,508,42
412,17,0,0.88,88,6886,509,42
412,19,0,0.96,88,6887,510,42
413,18,0,0.86,88,6906,511,42
413,19,0,1.17,88,6906,512,42
413,21,0,0.75,88,6907,513,42
413,22,0,0.76,88,6907,514,42
413,23,0,0.97,88,6907,515,42
413,27,0,0.89,88,6910,516,42
414,16,0,0.74,88,6919,517,42
414,17,0,0.77,88,6919,518,42
414,18,0,0.74,88,6919,519,42
414,19,0,0.98,88,6919,520,42
415,14,0,0.72,88,6934,521,42
415,19,0,0.73,88,6938,522,42
417,12,0,0.71,89,6952,523,42
417,13,0,0.78,89,6952,524,42
417,15,0,0.74,89,6953,525,42
419,16,0,0.72,91,6965,526,42
419,23,1,0.6,91,6971,526,43
421,10,0,0.85,91,6992,527,43
424,11,1,0.19,94,7000,527,44
425,11,0,0.77,94,7001,528,44
426,13,0,0.76,95,7006,529,44
430,10,0,0.72,98,7033,530,44
431,17,1,0.39,99,7040,530,45
432,14,1,0.67,99,7044,530,46
433,14,0,0.72,99,7048,531,46
433,17,0,0.8,99,7050,532,46
435,10,0,0.88,101,7054,533,46
435,12,0,0.88,101,7055,534,46
435,14,0,0.76,101,7056,535,46
435,16,0,0.72,101,7057,536,46
435,29,1,0.54,101,7069,536,47
436,16,0,0.79,101,7075,537,47
436,23,1,0.39,101,7081,537,48
438,18,0,0.7,102,7093,538,48
438,20,0,0.92,102,7094,539,48
438,25,0,0.75,102,7098,540,48
439,11,1,0.65,102,7104,540,49
443,15,0,0.88,104,7138,541,49
443,24,0,0.81,104,7146,542,49
443,27,0,0.75,104,7148,543,49
443,30,0,0.86,104,7150,544,49
444,17,0,0.73,104,7157,545,49
444,19,0,0.85,104,7158,546,49
444,23,0,0.84,104,7161,547,49
444,25,0,0.72,104,7162,548,49
444,26,0,0.96,104,7162,549,49
446,13,0,0.75,104,7190,550,49
446,14,0,0.71,104,7190,551,49
446,24,0,0.85,104,7199,552,49
446,25,0,0.92,104,7199,553,49
446,30,0,0.95,104,7203,554,49
450,15,0,0.7,104,7271,555,49
451,29,0,0.95,104,7305,556,49
452,22,0,0.75,104,7318,557,49
453,14,0,1.03,104,7330,558,49
455,29,0,0.88,104,7386,559,49
455,30,0,0.79,104,7386,560,49
457,24,0,0.72,104,7421,561,49
459,14,0,0.91,104,7452,562,49
459,15,0,0.78,104,7452,563,49
463,20,0,0.92,104,7540,564,49
463,21,0,0.72,104,7540,565,49
464,13,0,0.74,104,7552,566,49
464,14,0,1.03,104,7552,567,49
464,15,0,0.96,104,7552,568,49
466,22,0,0.71,104,7600,569,49
467,10,0,0.71,104,7608,570,49
467,25,1,0.22,104,7622,570,50
469,10,0,0.78,104,7643,571,50
469,12,1,0.24,104,7644,571,51
471,19,0,0.71,104,7674,572,51
474,17,0,0.74,104,7734,573,51
474,18,0,0.92,104,7734,574,51
474,20,0,0.93,104,7735,575,51
474,23,0,1.02,104,7737,576,51
474,24,0,0.86,104,7737,577,51
474,27,0,0.9,104,7739,578,51
477,17,0,0.71,104,7791,579,51
477,20,0,0.78,104,7793,580,51
477,21,0,0.85,104,7793,581,51
477,23,0,0.94,104,7794,582,51
477,27,0,0.82,104,7797,583,51
477,28,0,0.93,104,7797,584,51
477,30,0,0.71,104,7798,585,51
478,24,0,0.93,104,7812,586,51
478,25,0,0.91,104,7812,587,51
478,26,0,0.85,104,7812,588,51
482,14,0,0.73,104,7883,589,51
482,16,0,0.84,104,7884,590,51
482,21,0,0.89,104,7888,591,51
482,27,0,0.78,104,7893,592,51
482,28,0,1.02,104,7893,593,51
482,29,0,0.78,104,7893,594,51
482,30,0,0.97,104,7893,595,51
483,11,0,0.79,104,7894,596,51
483,20,0,0.98,104,7902,597,51
483,21,0,0.72,104,7902,598,51
483,22,0,0.77,104,7902,599,51
483,28,0,0.71,104,7907,600,51
483,30,0,0.74,104,7908,601,51
484,25,0,0.86,104,7923,602,51
484,26,0,0.73,104,7923,603,51
484,27,0,1.09,104,7923,604,51
484,28,0,0.78,104,7923,605,51
484,29,0,0.73,104,7923,606,51
486,14,0,0.86,105,7931,607,51
488,24,0,0.84,105,7982,608,51
489,30,0,0.76,105,8008,609,51
490,13,0,0.78,105,8011,610,51
490,14,0,1.05,105,8011,611,51
490,15,0,1.0,105,8011,612,51
490,16,0,0.96,105,8011,613,51
490,17,0,0.75,105,8011,614,51
490,20,0,0.7,105,8013,615,51
492,16,0,0.72,106,8031,616,51
493,18,0,0.81,106,8053,617,51
493,22,0,0.83,106,8056,618,51
494,10,0,0.86,106,8064,619,51
494,11,0,0.74,106,8064,620,51
494,12,1,0.66,106,8064,620,52
495,10,0,0.91,106,8064,621,52
495,11,1,0.57,106,8064,621,53
496,10,0,0.87,106,8064,622,53
497,16,0,0.71,107,8070,623,53
497,17,0,0.74,107,8070,624,53
497,25,0,0.77,107,8077,625,53
